date,Unnamed: 0,open,volume,ticker,change
2007-06-11,0,28.0,4069200,DFS,
2007-06-18,1,29.31999969482422,6365400,DFS,4.71428462437221
2007-06-25,2,31.5,6045300,DFS,7.435198935423627
2007-07-02,3,28.54999923706055,35232900,DFS,-9.365081787109364
2007-07-09,4,25.71999931335449,47568200,DFS,-9.912434323404321
2007-07-16,5,27.209999084472656,30541600,DFS,5.793156340966624
2007-07-23,6,26.29999923706055,35100000,DFS,-3.344358243405439
2007-07-30,7,23.399999618530273,23061200,DFS,-11.026614838998752
2007-08-06,8,22.239999771118164,30908900,DFS,-4.9572643859938985
2007-08-13,9,21.26000022888184,25822600,DFS,-4.40647280720297
2007-08-20,10,23.10000038146973,14763500,DFS,8.654751330097538
2007-08-27,11,24.020000457763672,14143300,DFS,3.9826842471913717
2007-09-03,12,23.04999923706055,12444700,DFS,-4.038306420554629
2007-09-10,13,21.170000076293945,12805000,DFS,-8.156178841619571
2007-09-17,14,21.209999084472656,23144200,DFS,0.1889419368661298
2007-09-24,15,22.70000076293945,27569700,DFS,7.024996429903614
2007-10-01,16,21.0,15285100,DFS,-7.488989893405249
2007-10-08,17,22.60000038146973,15159600,DFS,7.619049435570144
2007-10-15,18,22.100000381469727,21162800,DFS,-2.212389343187646
2007-10-22,19,19.07999992370605,36074100,DFS,-13.665160206494237
2007-10-29,20,19.15999984741211,38259000,DFS,0.4192868135531903
2007-11-05,21,18.13999938964844,26189500,DFS,-5.323593245755882
2007-11-12,22,17.950000762939453,22766500,DFS,-1.0474015055227086
2007-11-19,23,17.200000762939453,21162200,DFS,-4.178272802909796
2007-11-26,24,17.0,25147100,DFS,-1.162795081790876
2007-12-03,25,17.370000839233402,22710600,DFS,2.1764755249023646
2007-12-10,26,16.770000457763672,27955600,DFS,-3.454233462755608
2007-12-17,27,15.539999961853027,26183700,DFS,-7.334528696099205
2007-12-24,28,15.31999969482422,11292200,DFS,-1.4157031375087175
2007-12-31,29,14.880000114440918,16270700,DFS,-2.872059981384687
2008-01-07,30,14.100000381469727,31680000,DFS,-5.241933649007221
2008-01-14,31,13.8100004196167,37909400,DFS,-2.0567372624623927
2008-01-21,32,10.9399995803833,30960500,DFS,-20.782047444087308
2008-01-28,33,15.449999809265135,35269200,DFS,41.22486656186708
2008-02-04,34,17.059999465942386,36377100,DFS,10.420709880603097
2008-02-11,35,15.630000114440918,32567000,DFS,-8.382177000393453
2008-02-18,36,14.350000381469727,24466200,DFS,-8.18937763019317
2008-02-25,37,15.149999618530273,21891000,DFS,5.574907427135629
2008-03-03,38,14.6899995803833,26448300,DFS,-3.0363039586109113
2008-03-10,39,14.130000114440918,35200600,DFS,-3.8121135598274196
2008-03-17,40,14.899999618530273,30649700,DFS,5.449394889264105
2008-03-24,41,16.799999237060547,24374800,DFS,12.751675618617822
2008-03-31,42,16.0,24210700,DFS,-4.7619004368509765
2008-04-07,43,17.459999084472653,28295300,DFS,9.12499427795408
2008-04-14,44,17.510000228881836,17997000,DFS,0.2863754125488457
2008-04-21,45,18.25,18297200,DFS,4.226155119618862
2008-04-28,46,18.90999984741211,27196300,DFS,3.6164375200663526
2008-05-05,47,18.63999938964844,17634000,DFS,-1.4278184026565115
2008-05-12,48,17.569999694824222,15912400,DFS,-5.74034189839316
2008-05-19,49,18.3799991607666,17986500,DFS,4.610127945426141
2008-05-26,50,17.010000228881836,12792000,DFS,-7.453748609570803
2008-06-02,51,17.049999237060547,25295100,DFS,0.2351499567342469
2008-06-09,52,16.0,23962300,DFS,-6.158353572111765
2008-06-16,53,15.56999969482422,27026800,DFS,-2.6875019073486217
2008-06-23,54,14.5,40360400,DFS,-6.872188283856613
2008-06-30,55,13.619999885559082,28147300,DFS,-6.06896630648909
2008-07-07,56,13.81999969482422,40998500,DFS,1.4684273931396497
2008-07-14,57,14.199999809265135,46480900,DFS,2.749639094299182
2008-07-21,58,16.420000076293945,52214700,DFS,15.633804907379767
2008-07-28,59,14.109999656677244,36357800,DFS,-14.068211990764354
2008-08-04,60,14.989999771118164,27919000,DFS,6.236712514904132
2008-08-11,61,15.119999885559082,28750500,DFS,0.8672456065769555
2008-08-18,62,15.68000030517578,22720900,DFS,3.7037065069791875
2008-08-25,63,15.460000038146973,18975000,DFS,-1.4030629001721855
2008-09-01,64,16.729999542236328,22916900,DFS,8.214744508122115
2008-09-08,65,17.510000228881836,41103800,DFS,4.662287555216776
2008-09-15,66,16.760000228881836,70750700,DFS,-4.283266648751461
2008-09-22,67,16.420000076293945,21254900,DFS,-2.0286405008633714
2008-09-29,68,13.359999656677244,29138000,DFS,-18.63581245675216
2008-10-06,69,10.5,41522100,DFS,-21.40718360907917
2008-10-13,70,10.59000015258789,42485900,DFS,0.857144310360863
2008-10-20,71,10.960000038146973,33512600,DFS,3.4938610030960646
2008-10-27,72,9.8100004196167,33218900,DFS,-10.492697212843312
2008-11-03,73,12.039999961853027,27069900,DFS,22.731900579505375
2008-11-10,74,11.770000457763672,39637300,DFS,-2.2425208051894456
2008-11-17,75,9.350000381469727,40291900,DFS,-20.56074751210121
2008-11-24,76,8.039999961853027,26008700,DFS,-14.010699103423782
2008-12-01,77,9.68000030517578,31246200,DFS,20.398014317213644
2008-12-08,78,11.220000267028807,29728600,DFS,15.909090013453902
2008-12-15,79,8.989999771118164,35704100,DFS,-19.87522676326258
2008-12-22,80,9.329999923706056,9774700,DFS,3.7819817713477386
2008-12-29,81,8.369999885559082,14066400,DFS,-10.289389560526855
2009-01-05,82,9.399999618530273,23550700,DFS,12.305851219284595
2009-01-12,83,8.819999694824219,36119900,DFS,-6.170212204718578
2009-01-19,84,7.309999942779541,30446500,DFS,-17.120179186976397
2009-01-26,85,7.360000133514402,29487000,DFS,0.6839971426299168
2009-02-02,86,6.96999979019165,40810700,DFS,-5.298917612064309
2009-02-09,87,7.710000038146973,35525600,DFS,10.616933575760909
2009-02-16,88,6.75,34348700,DFS,-12.451362300871011
2009-02-23,89,5.829999923706055,43230700,DFS,-13.629630759910302
2009-03-02,90,5.610000133514403,38512400,DFS,-3.7735813562721336
2009-03-09,91,4.880000114440918,51600600,DFS,-13.01247774866227
2009-03-16,92,6.5999999046325675,62404800,DFS,35.245896513441025
2009-03-23,93,6.03000020980835,48667600,DFS,-8.636359137280179
2009-03-30,94,6.550000190734862,44644600,DFS,8.623548305697984
2009-04-06,95,6.639999866485598,37025800,DFS,1.3740408111444447
2009-04-13,96,8.029999732971191,61425700,DFS,20.933733349926836
2009-04-20,97,8.520000457763674,49185700,DFS,6.102126289998971
2009-04-27,98,8.869999885559082,47392300,DFS,4.107974283927164
2009-05-04,99,8.159999847412111,67369700,DFS,-8.00451011620525
2009-05-11,100,10.229999542236328,42982700,DFS,25.367643793286387
2009-05-18,101,8.8100004196167,34117200,DFS,-13.880734957581534
2009-05-25,102,8.319999694824219,38762100,DFS,-5.5618694830186985
2009-06-01,103,9.739999771118164,37674300,DFS,17.0673092353274
2009-06-08,104,9.229999542236328,27310900,DFS,-5.236142103351274
2009-06-15,105,9.210000038146973,39312600,DFS,-0.21667936166018278
2009-06-22,106,9.18000030517578,42555000,DFS,-0.3257299983380787
2009-06-29,107,10.25,35498500,DFS,11.655769708645256
2009-07-06,108,10.079999923706056,141103700,DFS,-1.65853732969701
2009-07-13,109,9.93000030517578,55717800,DFS,-1.4880914649365145
2009-07-20,110,10.949999809265137,34812000,DFS,10.271898013514727
2009-07-27,111,12.079999923706055,34019800,DFS,10.31963592807362
2009-08-03,112,12.239999771118164,44278600,DFS,1.3245020564786776
2009-08-10,113,12.75,39795600,DFS,4.166668614530911
2009-08-17,114,12.350000381469727,41964500,DFS,-3.13725191004136
2009-08-24,115,14.15999984741211,37717000,DFS,14.655865668297102
2009-08-31,116,13.770000457763672,41709300,DFS,-2.7542330074227652
2009-09-07,117,13.699999809265135,28542600,DFS,-0.5083561813468919
2009-09-14,118,14.640000343322756,62134700,DFS,6.86131786236895
2009-09-21,119,15.9399995803833,43839800,DFS,8.879776001190255
2009-09-28,120,15.529999732971193,50199200,DFS,-2.572144656243765
2009-10-05,121,15.449999809265135,49246200,DFS,-0.5151315201648924
2009-10-12,122,16.40999984741211,50679000,DFS,6.213592556624349
2009-10-19,123,15.220000267028807,45057100,DFS,-7.2516733177847525
2009-10-26,124,15.1899995803833,39751800,DFS,-0.19711357502730623
2009-11-02,125,14.25,33593600,DFS,-6.188279172813388
2009-11-09,126,14.68000030517578,32915200,DFS,3.01754600123354
2009-11-16,127,15.5,25893900,DFS,5.5858288676949845
2009-11-23,128,15.6899995803833,14759200,DFS,1.2258037444083922
2009-11-30,129,15.210000038146973,33436900,DFS,-3.059270586829435
2009-12-07,130,15.600000381469727,26464400,DFS,2.564104814889057
2009-12-14,131,16.290000915527347,45993500,DFS,4.423080238364799
2009-12-21,132,14.979999542236328,14999100,DFS,-8.04175137916873
2009-12-28,133,14.899999618530273,12536700,DFS,-0.5340449008726184
2010-01-04,134,14.869999885559082,31820000,DFS,-0.20134049489425798
2010-01-11,135,15.140000343322756,35824200,DFS,1.8157394743888537
2010-01-18,136,14.65999984741211,39199200,DFS,-3.170412714834201
2010-01-25,137,13.880000114440918,44286600,DFS,-5.320598506751572
2010-02-01,138,13.729999542236328,35485900,DFS,-1.0806957562523898
2010-02-08,139,12.979999542236328,28873900,DFS,-5.462491077970136
2010-02-15,140,13.18000030517578,20574600,DFS,1.5408379814549142
2010-02-22,141,13.710000038146973,26071200,DFS,4.021242190435022
2010-03-01,142,13.699999809265135,23712200,DFS,-0.07294112949681168
2010-03-08,143,14.149999618530273,34703500,DFS,3.284670186351458
2010-03-15,144,15.010000228881836,38818300,DFS,6.077742993189485
2010-03-22,145,15.130000114440918,29074800,DFS,0.7994662473634179
2010-03-29,146,15.460000038146973,27542700,DFS,2.1810966372107576
2010-04-05,147,15.31999969482422,32027000,DFS,-0.9055649610433798
2010-04-12,148,15.550000190734865,45426500,DFS,1.501308749949577
2010-04-19,149,15.210000038146973,35729400,DFS,-2.1864961313021345
2010-04-26,150,16.260000228881836,34793000,DFS,6.903354293895086
2010-05-03,151,15.59000015258789,43922500,DFS,-4.120541616622226
2010-05-10,152,14.949999809265135,42033000,DFS,-4.10519780024837
2010-05-17,153,14.34000015258789,44919200,DFS,-4.080265314111926
2010-05-24,154,13.5600004196167,33682800,DFS,-5.439328623929112
2010-05-31,155,13.15999984741211,25666800,DFS,-2.9498566358886342
2010-06-07,156,12.93000030517578,43969100,DFS,-1.747716906558771
2010-06-14,157,13.899999618530273,23618400,DFS,7.501928000467337
2010-06-21,158,14.15999984741211,42127700,DFS,1.8705052950881107
2010-06-28,159,14.579999923706055,38505900,DFS,2.9661022656769647
2010-07-05,160,14.0,23357400,DFS,-3.9780516237384584
2010-07-12,161,14.800000190734865,32353000,DFS,5.714287076677608
2010-07-19,162,14.5600004196167,29234300,DFS,-1.6216200542241284
2010-07-26,163,15.020000457763672,22173000,DFS,3.1593408302874373
2010-08-02,164,15.649999618530273,19267500,DFS,4.194401741452424
2010-08-09,165,15.380000114440918,16628000,DFS,-1.7252364899080534
2010-08-16,166,14.609999656677244,19139400,DFS,-5.006504889689099
2010-08-23,167,14.329999923706055,20479800,DFS,-1.9164937683158718
2010-08-30,168,14.710000038146973,23413700,DFS,2.651780296329838
2010-09-06,169,15.649999618530273,20219900,DFS,6.390207871826173
2010-09-13,170,16.09000015258789,29736800,DFS,2.8115050784834374
2010-09-20,171,16.100000381469727,35867600,DFS,0.06215182589807195
2010-09-27,172,16.760000228881836,24738300,DFS,4.099377837106981
2010-10-04,173,16.520000457763672,25241600,DFS,-1.4319795217220945
2010-10-11,174,16.950000762939453,36505000,DFS,2.6029073441925967
