date,Unnamed: 0,open,volume,ticker,change
1993-01-25,0,1.25,789000,BIIB,
1993-02-01,1,1.1666666269302368,831000,BIIB,-6.666669845581056
1993-02-08,2,1.125,2513400,BIIB,-3.5714252870908902
1993-02-15,3,1.0833333730697632,725400,BIIB,-3.703700171576606
1993-02-22,4,1.25,1250400,BIIB,15.384611152333072
1993-03-01,5,1.1666666269302368,389400,BIIB,-6.666669845581056
1993-03-08,6,1.0,867000,BIIB,-14.285711366303014
1993-03-15,7,1.0,382200,BIIB,0.0
1993-03-22,8,1.0,465000,BIIB,0.0
1993-03-29,9,0.9166666865348816,932400,BIIB,-8.33333134651184
1993-04-05,10,1.0,336600,BIIB,9.090906726427365
1993-04-12,11,0.875,496800,BIIB,-12.5
1993-04-19,12,0.8333333134651184,912600,BIIB,-4.761907032557896
1993-04-26,13,0.9166666865348816,2045400,BIIB,10.00000500679028
1993-05-03,14,0.7916666865348816,1930200,BIIB,-13.63636334080342
1993-05-10,15,0.9583333134651184,2281200,BIIB,21.052626031257578
1993-05-17,16,1.0,423600,BIIB,4.347828250300951
1993-05-24,17,1.0,612600,BIIB,0.0
1993-05-31,18,0.9583333134651184,635400,BIIB,-4.166668653488159
1993-06-07,19,0.875,724800,BIIB,-8.695650280986667
1993-06-14,20,0.9583333134651184,1583400,BIIB,9.52380725315639
1993-06-21,21,0.875,982800,BIIB,-8.695650280986667
1993-06-28,22,0.875,1263600,BIIB,0.0
1993-07-05,23,0.9166666865348816,445800,BIIB,4.761907032557896
1993-07-12,24,0.8333333134651184,1045200,BIIB,-9.09091322875211
1993-07-19,25,0.7916666865348816,1811400,BIIB,-4.9999953508375965
1993-07-26,26,0.6666666865348816,608400,BIIB,-15.78947328794697
1993-08-02,27,0.7083333134651184,5652000,BIIB,6.2499938532711905
1993-08-09,28,0.9583333134651184,1060800,BIIB,35.29411863703219
1993-08-16,29,0.7708333134651184,279600,BIIB,-19.565217796931428
1993-08-23,30,0.9166666865348816,557400,BIIB,18.918924561550156
1993-08-30,31,0.7916666865348816,451800,BIIB,-13.63636334080342
1993-09-06,32,0.7916666865348816,354000,BIIB,0.0
1993-09-13,33,0.75,483000,BIIB,-5.2631602723181805
1993-09-20,34,0.7916666865348816,428400,BIIB,5.555558204650879
1993-09-27,35,0.7083333134651184,2431200,BIIB,-10.526320544636361
1993-10-04,36,0.8333333134651184,1852200,BIIB,17.647059318516096
1993-10-11,37,0.9583333134651184,2413800,BIIB,15.000000357627878
1993-10-18,38,1.0416666269302368,1846200,BIIB,8.695650280986667
1993-10-25,39,0.9583333134651184,615600,BIIB,-7.999998397827087
1993-11-01,40,0.9166666865348816,1917000,BIIB,-4.347822030685715
1993-11-08,41,0.9583333134651184,1106400,BIIB,4.545450112051311
1993-11-15,42,0.9375,3615600,BIIB,-2.1739110153428576
1993-11-22,43,1.0,946200,BIIB,6.666666666666667
1993-11-29,44,0.9791666865348816,2316000,BIIB,-2.083331346511841
1993-12-06,45,1.1666666269302368,6166200,BIIB,19.148929694380058
1993-12-13,46,1.0625,797400,BIIB,-8.928568326696952
1993-12-20,47,1.0416666269302368,814800,BIIB,-1.9607880536247704
1993-12-27,48,0.9375,1803600,BIIB,-9.99999656677233
1994-01-03,49,0.9166666865348816,1273200,BIIB,-2.222220102945964
1994-01-10,50,1.0,3477000,BIIB,9.090906726427365
1994-01-17,51,1.0416666269302368,958800,BIIB,4.166662693023682
1994-01-24,52,1.0208333730697632,1248600,BIIB,-1.9999924468991257
1994-01-31,53,1.0416666269302368,824400,BIIB,2.0408084619946982
1994-02-07,54,0.9375,1373400,BIIB,-9.99999656677233
1994-02-14,55,0.9375,934800,BIIB,0.0
1994-02-21,56,0.9583333134651184,609000,BIIB,2.222220102945964
1994-02-28,57,0.875,802800,BIIB,-8.695650280986667
1994-03-07,58,0.7916666865348816,921000,BIIB,-9.52380725315639
1994-03-14,59,0.7916666865348816,927000,BIIB,0.0
1994-03-21,60,0.7291666865348816,508200,BIIB,-7.894736643973485
1994-03-28,61,0.7083333134651184,712800,BIIB,-2.8571482288592684
1994-04-04,62,0.6666666865348816,940200,BIIB,-5.8823474963229545
1994-04-11,63,0.6041666865348816,1285800,BIIB,-9.374999720603236
1994-04-18,64,0.6041666865348816,461400,BIIB,0.0
1994-04-25,65,0.5833333134651184,380400,BIIB,-3.4482823257353448
1994-05-02,66,0.6041666865348816,1872600,BIIB,3.5714355050303426
1994-05-09,67,0.6666666865348816,897600,BIIB,10.34482724601393
1994-05-16,68,0.7083333134651184,637800,BIIB,6.2499938532711905
1994-05-23,69,0.625,857400,BIIB,-11.764703407419525
1994-05-30,70,0.625,166200,BIIB,0.0
1994-06-06,71,0.625,2191800,BIIB,0.0
1994-06-13,72,0.5208333134651184,1492200,BIIB,-16.666669845581055
1994-06-20,73,0.5,1710000,BIIB,-3.9999963378904853
1994-06-27,74,0.4375,2106000,BIIB,-12.5
1994-07-04,75,0.4375,365400,BIIB,0.0
1994-07-11,76,0.4791666567325592,453000,BIIB,9.52380725315639
1994-07-18,77,0.4583333432674408,625200,BIIB,-4.347822030685715
1994-07-25,78,0.4583333432674408,849000,BIIB,0.0
1994-08-01,79,0.4375,472800,BIIB,-4.545456614376055
1994-08-08,80,0.4583333432674408,824400,BIIB,4.761907032557896
1994-08-15,81,0.4375,2064000,BIIB,-4.545456614376055
1994-08-22,82,0.4791666567325592,258000,BIIB,9.52380725315639
1994-08-29,83,0.5,714000,BIIB,4.347828250300951
1994-09-05,84,0.4583333432674408,282600,BIIB,-8.33333134651184
1994-09-12,85,0.4791666567325592,206400,BIIB,4.545450112051311
1994-09-19,86,0.4791666567325592,513000,BIIB,0.0
1994-09-26,87,0.4166666567325592,259800,BIIB,-13.043478531287619
1994-10-03,88,0.4166666567325592,396000,BIIB,0.0
1994-10-10,89,0.375,1284600,BIIB,-9.999997854232737
1994-10-17,90,0.4375,1343400,BIIB,16.666666666666664
1994-10-24,91,0.4375,2842800,BIIB,0.0
1994-10-31,92,0.5,856800,BIIB,14.285714285714285
1994-11-07,93,0.4375,295800,BIIB,-12.5
1994-11-14,94,0.4166666567325592,347400,BIIB,-4.761907032557896
1994-11-21,95,0.4375,1128600,BIIB,5.00000250339514
1994-11-28,96,0.4166666567325592,336600,BIIB,-4.761907032557896
1994-12-05,97,0.4166666567325592,1034400,BIIB,0.0
1994-12-12,98,0.375,1003800,BIIB,-9.999997854232737
1994-12-19,99,0.3541666567325592,1290600,BIIB,-5.555558204650879
1994-12-26,100,0.375,1563000,BIIB,5.882355911096571
1995-01-02,101,0.3645833432674408,1732800,BIIB,-2.777775128682454
1995-01-09,102,0.40625,1213200,BIIB,11.428568392383893
1995-01-16,103,0.40625,761400,BIIB,0.0
