,Volatility,Clustering,Industry
0,0.2686131025221429,0.23127010399507394,0.08250289898420751
1,0.26941141208009123,0.24383421682707515,0.043295487653588816
2,0.263491927407385,0.2405428062662183,2.8752537787003552e-16
3,0.2637464591758746,0.24788254560010556,0.0232763028718402
4,0.26293243513260933,0.2458844157928798,0.07961589470629438
5,0.26194132910426743,0.24314270155936965,0.04542188600005574
6,0.26441893875151856,0.2355376337919914,0.04625805525214106
7,0.2613912933168176,0.22893018196759685,0.03803686662780586
8,0.26283882281184046,0.2377358567142698,0.0425761058437769
9,0.2615735652072963,0.24604284233181606,0.0361612402042439
10,0.2608583674422522,0.2476238399814402,0.04165750917990565
11,0.260967703886315,0.23773949118050736,0.04650018076640308
12,0.256872492384743,0.2582840960300446,0.06333871154016206
13,0.2596052768641927,0.23659976466730145,0.06638028917046403
14,0.2580457197104373,0.2762517075784536,0.2796430224787661
15,0.25795800984156253,0.25442647804394786,0.05102726178933426
16,0.2588109604170064,0.2213093313931296,0.061612163920348136
17,0.2585344045352949,0.2311683442983188,0.06859149175745141
18,0.2605999076622555,0.2461113206688215,0.042812107434534015
19,0.25703558678256916,0.256189411722842,0.07429562787693848
20,0.25601485311171035,0.29383271123008364,0.1207407639573671
21,0.25664281817061607,0.23756332152642745,0.043942030795404236
22,0.2579141147550735,0.24257528738574166,0.0401641091343054
23,0.2563902354990516,0.2449925222534741,0.09932657144552676
24,0.25690798887098043,0.24473323654759055,0.07711461191494653
25,0.2554032764779942,0.20690972816307396,0.04966611763662725
26,0.2541174307720629,0.23286287795100016,0.06368870153428187
27,0.25278894270080804,0.21783777266136561,0.036928846973551505
28,0.25585989314634244,0.2450596911119922,0.07113952782473719
29,0.2533694040542942,0.2705273694641484,0.04719006249563737
30,0.25348548570392865,0.25116931236677353,1.2933609814788223e-15
31,0.25329859793041315,0.25415573406747355,2.4833403435560723e-16
32,0.2521379083647075,0.21579278265209562,2.2204460492503126e-16
33,0.25139787386109225,0.23265376165382085,2.682926806149617e-16
34,0.24917664149676225,0.2254625691905209,0.019899546221681105
35,0.25015399236929553,0.229303468095577,0.009277265396488524
36,0.2526521633900509,0.23928840334450235,2.2204460492503126e-16
37,0.251587746161262,0.2978627008788178,1.723907983326162e-14
38,0.24668398578520484,0.2339787081740597,2.9550531965828044e-16
39,0.24450159437028526,0.24442221575065096,2.2204460492503126e-16
40,0.24421744033052714,0.22002097859100167,0.0924056443541907
41,0.24327224883813026,0.26697643783642144,3.3263196660251845e-16
42,0.2387226626906887,0.22830285601553396,0.044056643506323045
43,0.2404348394302009,0.2375636123678787,0.05776967770252767
44,0.242795218159143,0.2367180926524746,1.8779684676832334e-15
45,0.243654880304886,0.22121108518571078,0.0423571068439807
46,0.24221177080266545,0.2506122876812372,6.6327027547875785e-06
47,0.2393794866784037,0.2176135118832904,0.10147374162490419
48,0.24188759096992324,0.25352943415031454,0.06159001571096515
49,0.2427363443516586,0.2329293757064395,0.07228456841033978
50,0.24142474500407454,0.23092524980511045,0.03932070942275482
51,0.238911293127576,0.22767934993974234,0.04215656328952362
52,0.2382175568591421,0.234222764022502,0.049306832281527116
53,0.2402676705810206,0.2533615586348699,0.033695516794776954
54,0.23846282923397624,0.2334700079573457,0.10774205558858954
55,0.2367825004760553,0.2436368536532404,0.06332371246621452
56,0.2398902301820084,0.20789144569137444,0.12279115077366448
57,0.2347779526175059,0.25693385243475997,1.0541895191265072e-14
58,0.23640832947246015,0.2515050564563322,2.3170509656588e-16
59,0.2388456229340556,0.21501952264773988,0.06425583947444088
60,0.2379468067496149,0.24839372075817506,1.4332552755505555e-14
61,0.2361427113231107,0.23123116663902016,2.2204460492503126e-16
62,0.23471931502701984,0.24546845282223395,4.596253868304981e-16
63,0.2354547709449492,0.25945554279058697,0.012485790139566879
64,0.2353211188133017,0.27108033794262887,0.12784009159784643
65,0.23636058686722755,0.25611405073981447,1.8315595590542723e-10
66,0.2351818820780085,0.23222456576724526,0.10196729967798222
67,0.2345435828784355,0.26108042565793904,0.07923595518687944
68,0.2353926757349516,0.2425833967081164,0.04734732025110217
69,0.23730861215036944,0.22452758537201767,0.04455517683728692
70,0.23911691408703276,0.23837473718869856,4.718125493458759e-07
71,0.2387718964806565,0.20329730199358148,0.05879237816025752
72,0.23754803492376544,0.2295435922964846,1.5055464549018008e-07
73,0.23524797941166534,0.2136210244218584,0.03314338502215514
74,0.2389337125370114,0.2401858998662086,0.13972974293462678
75,0.2375964390307008,0.2369274709086438,0.05409108421623391
76,0.24114183205268405,0.20977794613783682,0.030241436942273714
77,0.2399327968368862,0.22534968735873626,0.054079421200593246
78,0.24166175547691696,0.2102705281742224,0.05227916240017867
79,0.23738508819718884,0.2577409153723049,0.028180040231139344
80,0.2401394301223693,0.2514695027255057,0.0346940613171399
81,0.24170512009340414,0.2072419862769128,0.03319766724990891
82,0.23795143147870254,0.22202303947477361,0.06705745872628585
83,0.24017037193951,0.2538928395040493,1.828025701987238e-09
84,0.2377340197250227,0.23076866627237735,0.05854004587708862
85,0.23660145167772625,0.25618960703555116,0.03724599433341825
86,0.2377085802023377,0.26116220482357594,0.17952068297695312
87,0.23628950190512735,0.2523919573330206,0.06462859291355111
88,0.23479073995326494,0.23318948615985,0.05379601366317193
89,0.2353669390182363,0.2506718000342682,0.0649863082511701
90,0.2363311475792194,0.2331011474967637,0.07027147839905772
91,0.2328040965409762,0.2102619689431424,0.07575900506419775
92,0.22692200164536916,0.22385716707674663,0.05366120324532581
93,0.22805556103489186,0.24496343835232195,0.06753573000596348
94,0.23355878556912435,0.24784614913100705,0.05271514861450144
95,0.225712590683686,0.254075327863278,0.05002101100640191
96,0.2334136927795051,0.2455125797270928,0.038316115297411614
97,0.23673296313713124,0.23190556975043836,0.042720074368579275
98,0.2362909591864913,0.23669604450042064,0.0801638437941071
99,0.22954227498664334,0.21993252556490334,0.06762276808863464
100,0.22779194889661775,0.2436178028260149,0.08191560563303844
101,0.2326973008500278,0.2606048526923592,0.03720178086790669
102,0.227629584718478,0.2173425764427417,0.04814826000795066
103,0.23189102929963326,0.23455911712158936,0.04691821855854629
104,0.2316933078464108,0.2568832468888871,0.06415315566997093
105,0.22752281156584814,0.25719364443341525,2.492040616899526e-16
106,0.2326166335188368,0.2540151319850881,0.05708723120513552
107,0.22536705565007034,0.25061612167689684,0.000995104046797567
108,0.2272765471799312,0.2569889768119341,0.015507570620886575
109,0.22455662886481817,0.2557002920146394,0.044873978336866426
110,0.2333711659548646,0.27773511855835603,6.101921319684893e-16
111,0.23364849949651886,0.2569224708496404,1.2587299232224126e-15
112,0.2264525794778613,0.2415601704913808,0.028800687927023106
113,0.2256827986481739,0.2435658123491048,0.034926111639180815
114,0.2259685484542756,0.24159956809411365,0.05187160679319131
115,0.2269571290351656,0.2522958739766947,1.1248664385462369e-12
116,0.2276244931463588,0.23651442068284226,0.005258885213456218
117,0.22707486733387355,0.2155954444819335,0.07497428436506341
118,0.2255916534659113,0.2507563045290281,0.037166799745311806
119,0.2270842704555206,0.24590789304578564,3.4222207578088092e-16
120,0.2289951935185034,0.22917524545331985,0.11136744677993456
121,0.22722102588467544,0.2410736024168768,0.028480530681590555
122,0.2281159993523143,0.22609229762994815,0.031235794285580386
123,0.22822347705421595,0.2263330907467362,0.03735440441368399
124,0.22881728083442884,0.2328697276425704,0.043745779014893536
125,0.22853908694999855,0.25464540112561473,2.1694201965422594e-11
126,0.2267949753012694,0.2402369927980276,0.0825293365307683
127,0.2270208793173629,0.2151133096559895,0.17648797998596705
128,0.22649837722729604,0.2487186649649369,0.002426819555102944
129,0.2316754936258054,0.26238627778754653,1.864742071864096e-15
130,0.23336154731376224,0.2097582810417954,0.11176868864862895
131,0.23100909625787694,0.2279788008271909,0.06372236559165871
132,0.23266342312159036,0.22407081168769888,0.2910078718096741
133,0.2309368612688677,0.2428839641132514,0.016618880984150788
134,0.23319639353993424,0.22359257402984767,0.033164001985339885
