,date,open,volume,ticker,change
0,1993-03-15,0.6694101691246033,45022000,MCHP,
1,1993-03-22,0.6364883184432983,19064100,MCHP,-4.91803862560936
2,1993-03-29,0.6968449950218201,8908900,MCHP,9.482762657159217
3,1993-04-05,0.7133058905601501,1815000,MCHP,2.362203310050988
4,1993-04-12,0.7133058905601501,7001400,MCHP,0.0
5,1993-04-19,0.7352537512779236,6023700,MCHP,3.0769212771449372
6,1993-04-26,0.8120713233947754,13883600,MCHP,10.447763371943005
7,1993-05-03,0.9218106865882874,3240400,MCHP,13.513512918392259
8,1993-05-10,0.9766803979873656,7750300,MCHP,5.952383954470792
9,1993-05-17,0.9876543283462524,2944300,MCHP,1.1235948199125
10,1993-05-24,1.0644718408584597,2495500,MCHP,7.777773083912059
11,1993-05-31,0.9986282587051392,1851400,MCHP,-6.185563546727544
12,1993-06-07,0.9437585473060608,5704600,MCHP,-5.494508183678339
13,1993-06-14,1.031550049781799,10477800,MCHP,9.30232660952712
14,1993-06-21,1.185185194015503,7564700,MCHP,14.893619971828013
15,1993-06-28,1.3113855123519895,1720800,MCHP,10.648151780306144
16,1993-07-05,1.2400548458099363,1416400,MCHP,-5.439336173092275
17,1993-07-12,1.272976636886597,18624700,MCHP,2.6548657253266796
18,1993-07-19,1.2071330547332764,19111700,MCHP,-5.17241088684538
19,1993-07-26,1.2071330547332764,9758200,MCHP,0.0
20,1993-08-02,1.2290809154510498,3643700,MCHP,1.818180740864805
21,1993-08-09,1.3497942686080933,15337000,MCHP,9.821432554970874
22,1993-08-16,1.6021947860717771,15275500,MCHP,18.699184263388453
23,1993-08-23,1.711934208869934,22599500,MCHP,6.849318431950054
24,1993-08-30,2.085047960281372,27880200,MCHP,21.794865099268847
25,1993-09-06,2.19478726387024,14353500,MCHP,5.263154885610357
26,1993-09-13,2.128943681716919,12093100,MCHP,-2.999998370557957
27,1993-09-20,2.106995820999145,11435200,MCHP,-1.030927257787942
28,1993-09-27,2.106995820999145,28495800,MCHP,0.0
29,1993-10-04,2.39231824874878,13779800,MCHP,13.541670320652734
30,1993-10-11,2.4581618309021,30519800,MCHP,2.7522919322192
31,1993-10-18,3.0068588256835938,19988000,MCHP,22.321434979735734
32,1993-10-25,2.677640676498413,8267200,MCHP,-10.948906093399135
33,1993-11-01,2.8532235622406006,10205000,MCHP,6.5573729620734476
34,1993-11-08,3.0068588256835938,26875600,MCHP,5.384620591116432
35,1993-11-15,3.0946502685546875,12307400,MCHP,2.9197061771310406
36,1993-11-22,2.6117970943450928,10122700,MCHP,-15.602834967038277
37,1993-11-29,2.9190671443939213,12507900,MCHP,11.76469836474324
38,1993-12-06,3.0288066864013667,8119400,MCHP,3.759404514493631
39,1993-12-13,3.1604938507080083,9065700,MCHP,4.347823348973907
40,1993-12-20,3.2921810150146484,4315000,MCHP,4.166664152095718
41,1993-12-27,3.1165981292724614,6381500,MCHP,-5.333330243428483
42,1994-01-03,3.3799724578857417,11661000,MCHP,8.450699053546645
43,1994-01-10,3.1165981292724614,12179700,MCHP,-7.7922033949953455
44,1994-01-17,3.3799724578857417,9562500,MCHP,8.450699053546645
45,1994-01-24,3.4897119998931885,6071800,MCHP,3.2467584684430117
46,1994-01-31,3.5336077213287367,5971600,MCHP,1.257860861781455
47,1994-02-07,3.1165981292724614,5556800,MCHP,-11.801241816945858
48,1994-02-14,3.226337432861328,7825800,MCHP,3.5211246056444336
49,1994-02-21,3.5775034427642822,7944300,MCHP,10.88435469663559
50,1994-02-28,3.8189301490783687,6741700,MCHP,6.7484688743594825
51,1994-03-07,3.8189301490783687,5506900,MCHP,0.0
52,1994-03-14,3.8189301490783687,5889400,MCHP,0.0
53,1994-03-21,4.01646089553833,7216300,MCHP,5.172410563928014
54,1994-03-28,3.5775034427642822,13916600,MCHP,-10.928961197198808
55,1994-04-04,3.1824417114257812,7274200,MCHP,-11.042944826161879
56,1994-04-11,3.6213991641998287,12656100,MCHP,13.793102673273738
57,1994-04-18,3.1604938507080083,17279700,MCHP,-12.72727176965758
58,1994-04-25,3.423868417739868,9108800,MCHP,8.333335847904252
59,1994-05-02,3.6213991641998287,7027200,MCHP,5.76922715360518
60,1994-05-09,4.01646089553833,9711700,MCHP,10.909091028792812
61,1994-05-16,3.6213991641998287,14094500,MCHP,-9.836065671082574
62,1994-05-23,4.01646089553833,6384900,MCHP,10.909091028792812
63,1994-05-30,4.04938268661499,13213300,MCHP,0.8196716445871838
64,1994-06-06,4.641975402832031,6390000,MCHP,14.634149500757815
65,1994-06-13,4.312757015228272,4961700,MCHP,-7.092204482662821
66,1994-06-20,4.246913433074951,7277400,MCHP,-1.5267167132492887
67,1994-06-27,3.9506173133850098,10467800,MCHP,-6.976740269353926
68,1994-07-04,4.707818984985352,8220200,MCHP,19.166667169580855
69,1994-07-11,4.510288238525392,21543200,MCHP,-4.195801645941463
70,1994-07-18,4.181069850921632,22024100,MCHP,-7.29927601503791
71,1994-07-25,4.115226268768311,14756100,MCHP,-1.5748022516009015
72,1994-08-01,4.279835224151611,7732200,MCHP,3.9999976825713497
73,1994-08-08,4.345678806304932,10709300,MCHP,1.538460681424305
74,1994-08-15,4.576131820678711,9460200,MCHP,5.303038366282991
75,1994-08-22,4.674897193908691,10797000,MCHP,2.1582720319304967
76,1994-08-29,4.938271522521973,5460600,MCHP,5.633799369031117
77,1994-09-05,4.839506149291992,3673100,MCHP,-1.9999988412856864
78,1994-09-12,4.9053497314453125,6935200,MCHP,1.360543413359503
79,1994-09-19,5.069958686828613,4879400,MCHP,3.3557027407870548
80,1994-09-26,5.201646327972412,3477300,MCHP,2.5974105368139155
81,1994-10-03,5.135802268981934,10288700,MCHP,-1.2658311395835393
82,1994-10-10,5.037036895751953,13196300,MCHP,-1.923075851780381
83,1994-10-17,5.4979424476623535,5213800,MCHP,9.150331066645764
84,1994-10-24,5.662551403045652,5388500,MCHP,2.994010158350953
85,1994-10-31,5.958847522735598,6029900,MCHP,5.232555055139591
86,1994-11-07,5.991769313812256,7888900,MCHP,0.552485878369069
87,1994-11-14,6.0740742683410645,11639700,MCHP,1.37363356661744
88,1994-11-21,6.024691581726074,9542600,MCHP,-0.8130076194882864
89,1994-11-28,5.728394985198975,6740600,MCHP,-4.918037587613915
90,1994-12-05,5.876543045043945,8464200,MCHP,2.58620538960312
91,1994-12-12,5.333333492279053,10301200,MCHP,-9.243692228597137
92,1994-12-19,5.234568119049072,12726200,MCHP,-1.8518506928726826
93,1994-12-26,5.283950805664063,4531200,MCHP,0.9433956248517049
94,1995-01-02,5.333333492279053,7240000,MCHP,0.9345788488805424
95,1995-01-09,4.987654209136963,19385800,MCHP,-6.481486365750838
96,1995-01-16,5.481481552124023,20099600,MCHP,9.900993979943726
97,1995-01-23,4.8888888359069815,19186900,MCHP,-10.810812926797457
98,1995-01-30,4.6913580894470215,14836000,MCHP,-4.0404016759222205
99,1995-02-06,4.740740776062012,12465400,MCHP,1.0526309370003994
100,1995-02-13,5.185184955596924,11317900,MCHP,9.3749943422154
101,1995-02-20,5.185184955596924,6619300,MCHP,0.0
102,1995-02-27,4.987654209136963,14054100,MCHP,-3.8095217075476717
103,1995-03-06,5.234568119049072,14754300,MCHP,4.950501770146452
104,1995-03-13,4.8888888359069815,15388400,MCHP,-6.60377848335056
105,1995-03-20,5.185184955596924,8486100,MCHP,6.060602513883377
106,1995-03-27,5.234568119049072,10921700,MCHP,0.9523896230325192
107,1995-04-03,5.580246925354004,7125400,MCHP,6.603769373961814
108,1995-04-10,5.234568119049072,11100900,MCHP,-6.194686560093436
109,1995-04-17,5.975308418273926,9177200,MCHP,14.150934372775314
110,1995-04-24,5.530864238739014,10221600,MCHP,-7.438012373983831
111,1995-05-01,5.580246925354004,6560800,MCHP,0.8928566040205144
112,1995-05-08,5.283950805664063,15920800,MCHP,-5.309731337222929
113,1995-05-15,5.333333492279053,15258900,MCHP,0.9345788488805424
114,1995-05-22,5.432098865509033,12304500,MCHP,1.8518506928726826
115,1995-05-29,5.728394985198975,12707400,MCHP,5.454542102892598
116,1995-06-05,5.975308418273926,7325800,MCHP,4.3103423160052
117,1995-06-12,5.925925731658936,13588900,MCHP,-0.8264458193315218
118,1995-06-19,6.839506149291992,13517500,MCHP,15.416670052955642
119,1995-06-26,7.407407283782959,13593900,MCHP,8.30324766284119
120,1995-07-03,7.209876537322997,10138800,MCHP,-2.66666512171426
121,1995-07-10,7.308641910552978,17249300,MCHP,1.3698621983151422
122,1995-07-17,7.55555534362793,18856400,MCHP,3.3783763946408816
123,1995-07-24,7.111111164093018,17733100,MCHP,-5.882349600016357
124,1995-07-31,7.753086566925049,10301400,MCHP,9.027779035063244
125,1995-08-07,7.55555534362793,4443100,MCHP,-2.5477752839726384
126,1995-08-14,7.358024597167969,5254200,MCHP,-2.6143776000072703
127,1995-08-21,7.703703880310059,5843000,MCHP,4.697990317606962
128,1995-08-28,7.407407283782959,11485600,MCHP,-3.846157655207981
129,1995-09-04,7.5061726570129395,4955300,MCHP,1.3333325608571243
130,1995-09-11,7.925925731658935,4391900,MCHP,5.592105242261171
131,1995-09-18,7.358024597167969,7146600,MCHP,-7.165107947234088
132,1995-09-25,7.358024597167969,13500800,MCHP,0.0
133,1995-10-02,7.456789970397949,11163700,MCHP,1.342281096314822
134,1995-10-09,6.9135804176330575,13571900,MCHP,-7.284764019388118
135,1995-10-16,7.456789970397949,8159900,MCHP,7.857137979901674
136,1995-10-23,7.5061726570129395,8459600,MCHP,0.66225127448983
137,1995-10-30,7.358024597167969,9747200,MCHP,-1.973683082103867
138,1995-11-06,8.543210029602049,10747100,MCHP,16.107386116788007
139,1995-11-13,8.395061492919924,8261200,MCHP,-1.7341085630435595
140,1995-11-20,8.740740776062013,6844700,MCHP,4.117650399983641
141,1995-11-27,7.753086566925049,8665000,MCHP,-11.299433702939933
142,1995-12-04,7.9012346267700195,13318100,MCHP,1.9108268502634262
143,1995-12-11,7.209876537322997,13689600,MCHP,-8.75000075437129
144,1995-12-18,6.617283821105957,13387600,MCHP,-8.219179803556912
145,1995-12-25,7.061728477478027,4201700,MCHP,6.716421244537001
146,1996-01-01,7.308641910552978,22540800,MCHP,3.496501371617889
147,1996-01-08,5.728394985198975,26587800,MCHP,-21.62162197428606
148,1996-01-15,6.024691581726074,13927500,MCHP,5.172419103303294
149,1996-01-22,5.777777671813965,16148700,MCHP,-4.098365975464068
150,1996-01-29,6.864197731018066,11909700,MCHP,18.8034244464622
151,1996-02-05,6.962963104248048,9554000,MCHP,1.438848021287011
152,1996-02-12,7.209876537322997,12384900,MCHP,3.5460971051865764
153,1996-02-19,6.962963104248048,14092000,MCHP,-3.424655495787831
154,1996-02-26,7.407407283782959,69538100,MCHP,6.382974789335871
155,1996-03-04,5.185184955596924,12214900,MCHP,-30.000001931190525
156,1996-03-11,4.839506149291992,18778500,MCHP,-6.666662988208426
157,1996-03-18,5.876543045043945,13321400,MCHP,21.42856861342493
158,1996-03-25,5.580246925354004,8483100,MCHP,-5.042013942871165
159,1996-04-01,5.432098865509033,9767800,MCHP,-2.6548656686114724
160,1996-04-08,5.037036895751953,12368900,MCHP,-7.27273158199523
161,1996-04-15,5.259259223937988,35710900,MCHP,4.411766933322428
162,1996-04-22,4.839506149291992,33097600,MCHP,-7.981220487011792
163,1996-04-29,4.938271522521973,11846400,MCHP,2.0408151200392544
164,1996-05-06,5.283950805664063,13669200,MCHP,7.000005600452535
165,1996-05-13,5.530864238739014,12043200,MCHP,4.672894244402779
166,1996-05-20,5.629629611968994,15679600,MCHP,1.7857132080410287
167,1996-05-27,5.135802268981934,9119700,MCHP,-8.771933093735838
168,1996-06-03,5.160493850708008,19637100,MCHP,0.48077360523010976
169,1996-06-10,4.790123462677002,29559800,MCHP,-7.177033802301535
170,1996-06-17,4.395061492919922,21365900,MCHP,-8.247427709019764
171,1996-06-24,4.543210029602051,12850500,MCHP,3.370795537691198
172,1996-07-01,4.987654209136963,5477600,MCHP,9.782602535191222
173,1996-07-08,4.592592716217041,19226000,MCHP,-7.920787535675639
174,1996-07-15,4.395061492919922,39975100,MCHP,-4.301082972143616
175,1996-07-22,5.3086419105529785,22880800,MCHP,20.786521851964046
176,1996-07-29,5.925925731658936,37208100,MCHP,11.62790467895127
177,1996-08-05,6.987654209136963,18303700,MCHP,17.916668644795866
178,1996-08-12,7.012345790863037,9498600,MCHP,0.3533600974957781
179,1996-08-19,6.765431880950928,8630800,MCHP,-3.5211314056108565
180,1996-08-26,7.209876537322997,5637100,MCHP,6.56934640970178
181,1996-09-02,7.061728477478027,28264100,MCHP,-2.054793297472701
182,1996-09-09,6.370370388031006,13071700,MCHP,-9.790210592944346
183,1996-09-16,7.061728477478027,9319700,MCHP,10.852714164720815
184,1996-09-23,7.160493850708008,12759300,MCHP,1.3986005486471604
185,1996-09-30,7.456789970397949,6478800,MCHP,4.137928554475954
186,1996-10-07,7.530864238739014,8562500,MCHP,0.99338010907006
187,1996-10-14,7.679012298583983,9422900,MCHP,1.9672119314393068
188,1996-10-21,7.728394985198975,10612000,MCHP,0.6430864373546756
189,1996-10-28,7.604938507080077,11061000,MCHP,-1.5974400681556116
190,1996-11-04,7.086419582366943,12558900,MCHP,-6.818186948262657
191,1996-11-11,7.777777671813965,35584100,MCHP,9.756098709809972
192,1996-11-18,9.037036895751953,18314900,MCHP,16.190475956923294
193,1996-11-25,9.728395462036133,13961500,MCHP,7.650279336683545
194,1996-12-02,9.481481552124023,21733000,MCHP,-2.538074350242653
195,1996-12-09,10.09876537322998,17329600,MCHP,6.510415252220518
196,1996-12-16,9.777777671813963,19667900,MCHP,-3.178484592452245
197,1996-12-23,9.530863761901855,5862400,MCHP,-2.5252559241950974
198,1996-12-30,9.580246925354004,8945800,MCHP,0.5181394329604201
199,1997-01-06,10.716049194335938,12312600,MCHP,11.85566799928765
200,1997-01-13,11.407407760620115,30448800,MCHP,6.451618070674793
201,1997-01-20,10.11111068725586,15940400,MCHP,-11.363642823738145
202,1997-01-27,10.814814567565918,14867600,MCHP,6.959708998112479
203,1997-02-03,11.407407760620115,10084800,MCHP,5.479457732279657
204,1997-02-10,10.88888931274414,7510900,MCHP,-4.545453785442555
205,1997-02-17,10.55555534362793,7350500,MCHP,-3.061230209458401
206,1997-02-24,10.88888931274414,7684200,MCHP,3.1579008234506065
207,1997-03-03,11.0,45903400,MCHP,1.0204042309973493
208,1997-03-10,9.037036895751953,36169700,MCHP,-17.8451191295277
209,1997-03-17,7.703703880310059,15607900,MCHP,-14.75409507367017
210,1997-03-24,7.925925731658935,26224000,MCHP,2.8846105042647627
211,1997-03-31,8.851851463317871,19826700,MCHP,11.682240825957573
212,1997-04-07,9.88888931274414,10633500,MCHP,11.715490863394635
213,1997-04-14,9.148148536682127,12166200,MCHP,-7.490636740239333
214,1997-04-21,8.925926208496094,17582600,MCHP,-2.4291508527104604
215,1997-04-28,8.740740776062013,11169900,MCHP,-2.074691501009861
216,1997-05-05,9.814814567565918,21285900,MCHP,12.288132310769766
217,1997-05-12,10.592592239379883,8838700,MCHP,7.924527421885408
218,1997-05-19,9.777777671813963,12213800,MCHP,-7.6923056146417
219,1997-05-26,10.037036895751953,9750800,MCHP,2.651514819009917
220,1997-06-02,10.55555534362793,9086300,MCHP,5.166051029417186
221,1997-06-09,9.407407760620117,15679900,MCHP,-10.877187846880217
222,1997-06-16,8.592592239379883,13271400,MCHP,-8.66142450687737
223,1997-06-23,9.333333015441896,9243100,MCHP,8.620690420606667
224,1997-06-30,9.05555534362793,9988700,MCHP,-2.9761894422323363
225,1997-07-07,9.481481552124023,13544300,MCHP,4.703479713100124
226,1997-07-14,10.333333015441896,24101000,MCHP,8.984370835241913
227,1997-07-21,11.148148536682127,5658900,MCHP,7.885311738454467
228,1997-07-28,10.851851463317873,9297800,MCHP,-2.657814186717296
229,1997-08-04,11.518518447875975,12767300,MCHP,6.1433478592257975
230,1997-08-11,12.185185432434082,7944800,MCHP,5.787784145807755
231,1997-08-18,11.481481552124025,9764700,MCHP,-5.7750773200132315
232,1997-08-25,11.925926208496096,5959700,MCHP,3.8709695639396817
233,1997-09-01,12.074073791503904,5196700,MCHP,1.2422312566571792
234,1997-09-08,12.629630088806152,6604500,MCHP,4.6012332448487525
235,1997-09-15,13.129630088806152,6248700,MCHP,3.958944137589257
236,1997-09-22,13.481481552124025,9464300,MCHP,2.679827694596276
237,1997-09-29,13.666666984558105,6479400,MCHP,1.3736282004176616
238,1997-10-06,14.222222328186035,5942300,MCHP,4.0650390051623315
239,1997-10-13,14.259259223937988,16797300,MCHP,0.26041567131567245
240,1997-10-20,12.851851463317873,13363800,MCHP,-9.870132371655075
241,1997-10-27,11.370369911193848,10064500,MCHP,-11.52737841977487
242,1997-11-03,11.870369911193848,7547300,MCHP,4.397394314390444
243,1997-11-10,11.333333015441895,7733100,MCHP,-4.524179952012476
244,1997-11-17,11.185185432434082,11368400,MCHP,-1.3071845926168273
245,1997-11-24,10.70370388031006,7183500,MCHP,-4.304636298007652
246,1997-12-01,10.518518447875977,13922900,MCHP,-1.730106087620199
247,1997-12-08,10.222222328186037,25410200,MCHP,-2.816899748364954
248,1997-12-15,8.88888931274414,27926700,MCHP,-13.043475015853033
249,1997-12-22,8.851851463317871,7557200,MCHP,-0.4166757861768825
250,1997-12-29,8.333333015441895,7592900,MCHP,-5.857740044833788
251,1998-01-05,8.925926208496094,20249200,MCHP,7.111118587918037
252,1998-01-12,7.4814815521240225,47147000,MCHP,-16.182574476105174
253,1998-01-19,6.740740776062013,15765500,MCHP,-9.900990477637556
254,1998-01-26,6.851851940155027,14940300,MCHP,1.6483524257096223
255,1998-02-02,7.148148059844973,17614400,MCHP,4.324321691096542
256,1998-02-09,7.592592716217041,8959700,MCHP,6.217619621909573
257,1998-02-16,7.407407283782959,9431800,MCHP,-2.439027606979944
258,1998-02-23,7.740740776062013,10716800,MCHP,4.5000022208691135
259,1998-03-02,7.185184955596924,19555500,MCHP,-7.177036882350163
260,1998-03-09,6.666666507720947,17709800,MCHP,-7.216494092780101
261,1998-03-16,6.870370388031006,11454600,MCHP,3.0555582775010652
262,1998-03-23,6.5185184478759775,12883100,MCHP,-5.121295072649882
263,1998-03-30,6.481481552124023,28358600,MCHP,-0.5681796568976984
264,1998-04-06,7.351851940155027,6717600,MCHP,13.428571554689992
265,1998-04-13,7.370370388031006,11453800,MCHP,0.25188820485939967
266,1998-04-20,7.703703880310059,10183400,MCHP,4.522615211039655
267,1998-04-27,8.222222328186035,9174500,MCHP,6.730768159472755
268,1998-05-04,8.296296119689941,12726800,MCHP,0.90089745262639
269,1998-05-11,9.407407760620117,9726000,MCHP,13.39286381416797
270,1998-05-18,8.407407760620117,13721800,MCHP,-10.629920860729037
271,1998-05-25,8.111110687255861,10992600,MCHP,-3.524238169487828
