1.001297811336643129e+01,2.220446049250313081e-16,2.220446049250313081e-16
4.360498938696295845e-02,8.854284153718006145e-02,3.485669574678368909e-01
3.080240148083219880e-03,3.568905944061022319e-03,2.264094310229387667e-03
3.265711399910243284e-01,7.611551088333651238e-01,9.805164520773427765e-16
1.020429940946885328e+00,2.546489907359915872e+00,3.971314723614964293e-01
3.176054830250977547e-03,8.748836488130939601e-03,2.220446049250313081e-16
