date,Unnamed: 0,open,volume,ticker,change
1993-01-25,0,17.0,17473200,CVX,
1993-02-01,1,18.25,14252800,CVX,7.352941176470589
1993-02-08,2,18.8125,11737600,CVX,3.0821917808219177
1993-02-15,3,18.75,12441200,CVX,-0.33222591362126247
1993-02-22,4,19.40625,11366800,CVX,3.5000000000000004
1993-03-01,5,19.28125,10444000,CVX,-0.644122383252818
1993-03-08,6,19.40625,9466800,CVX,0.6482982171799028
1993-03-15,7,19.3125,10524400,CVX,-0.4830917874396135
1993-03-22,8,19.9375,11672800,CVX,3.2362459546925564
1993-03-29,9,20.1875,13682800,CVX,1.2539184952978055
1993-04-05,10,20.375,10513200,CVX,0.9287925696594427
1993-04-12,11,21.21875,10308400,CVX,4.141104294478527
1993-04-19,12,21.09375,9628800,CVX,-0.5891016200294551
1993-04-26,13,20.28125,15238400,CVX,-3.851851851851852
1993-05-03,14,21.53125,11223600,CVX,6.163328197226503
1993-05-10,15,21.5,11963600,CVX,-0.14513788098693758
1993-05-17,16,21.4375,9511600,CVX,-0.29069767441860467
1993-05-24,17,21.125,10517600,CVX,-1.4577259475218658
1993-05-31,18,22.03125,6188400,CVX,4.289940828402367
1993-06-07,19,22.25,11229200,CVX,0.9929078014184398
1993-06-14,20,21.90625,11745200,CVX,-1.544943820224719
1993-06-21,21,21.9375,10046000,CVX,0.14265335235378032
1993-06-28,22,21.625,7812000,CVX,-1.4245014245014245
1993-07-05,23,21.34375,7224000,CVX,-1.300578034682081
1993-07-12,24,21.4375,10091600,CVX,0.43923865300146414
1993-07-19,25,20.53125,11458000,CVX,-4.227405247813411
1993-07-26,26,21.90625,7290800,CVX,6.69710806697108
1993-08-02,27,22.0,9214000,CVX,0.42796005706134094
1993-08-09,28,21.1875,8163600,CVX,-3.6931818181818183
1993-08-16,29,21.8125,7826000,CVX,2.949852507374631
1993-08-23,30,22.4375,10057600,CVX,2.865329512893983
1993-08-30,31,23.0,8304400,CVX,2.5069637883008355
1993-09-06,32,23.375,9412400,CVX,1.6304347826086956
1993-09-13,33,22.5,11374400,CVX,-3.7433155080213902
1993-09-20,34,22.78125,9164400,CVX,1.25
1993-09-27,35,22.9375,13198400,CVX,0.6858710562414266
1993-10-04,36,24.5625,13084400,CVX,7.084468664850137
1993-10-11,37,23.90625,7482800,CVX,-2.6717557251908395
1993-10-18,38,23.875,7701200,CVX,-0.130718954248366
1993-10-25,39,23.75,8817200,CVX,-0.5235602094240838
1993-11-01,40,24.25,8405200,CVX,2.1052631578947367
1993-11-08,41,23.46875,11371600,CVX,-3.221649484536082
1993-11-15,42,22.78125,57057200,CVX,-2.929427430093209
1993-11-22,43,22.53125,10338800,CVX,-1.0973936899862824
1993-11-29,44,21.0625,17971200,CVX,-6.51872399445215
1993-12-06,45,21.5625,11656000,CVX,2.3738872403560833
1993-12-13,46,21.71875,13095600,CVX,0.7246376811594203
1993-12-20,47,21.3125,7814800,CVX,-1.870503597122302
1993-12-27,48,22.1875,8681200,CVX,4.105571847507331
1994-01-03,49,21.84375,13657600,CVX,-1.5492957746478873
1994-01-10,50,22.78125,12088400,CVX,4.291845493562231
1994-01-17,51,22.40625,11800000,CVX,-1.646090534979424
1994-01-24,52,22.84375,11644800,CVX,1.9525801952580195
1994-01-31,53,23.0,9923200,CVX,0.6839945280437756
1994-02-07,54,23.15625,11143600,CVX,0.6793478260869565
1994-02-14,55,22.625,14425200,CVX,-2.2941970310391366
1994-02-21,56,22.0,8860400,CVX,-2.7624309392265194
1994-02-28,57,21.46875,13468400,CVX,-2.414772727272727
1994-03-07,58,22.125,10149600,CVX,3.056768558951965
1994-03-14,59,22.125,14286800,CVX,0.0
1994-03-21,60,23.03125,10801600,CVX,4.096045197740112
1994-03-28,61,22.25,11364000,CVX,-3.3921302578018993
1994-04-04,62,20.90625,11537600,CVX,-6.03932584269663
1994-04-11,63,21.28125,13505600,CVX,1.7937219730941705
1994-04-18,64,22.5625,14009200,CVX,6.020558002936858
1994-04-25,65,22.5,12727200,CVX,-0.2770083102493075
1994-05-02,66,22.25,14390400,CVX,-1.1111111111111112
1994-05-09,67,22.1875,14117600,CVX,-0.2808988764044944
1994-05-16,68,22.0,18015600,CVX,-0.8450704225352111
1994-05-23,69,21.96875,10794400,CVX,-0.14204545454545456
1994-05-30,70,21.75,7294400,CVX,-0.995732574679943
1994-06-06,71,22.25,8644000,CVX,2.2988505747126435
1994-06-13,72,22.5625,14500000,CVX,1.4044943820224718
1994-06-20,73,21.5,9335600,CVX,-4.7091412742382275
1994-06-27,74,20.75,10347800,CVX,-3.488372093023256
1994-07-04,75,21.1875,6947800,CVX,2.108433734939759
1994-07-11,76,21.375,13165400,CVX,0.8849557522123894
1994-07-18,77,22.4375,6900800,CVX,4.970760233918129
1994-07-25,78,21.9375,12309000,CVX,-2.2284122562674096
