,date,open,volume,ticker,change
0,1993-01-25,13.1875,1020200,WEC,
1,1993-02-01,13.1875,2392600,WEC,0.0
2,1993-02-08,13.4375,572400,WEC,1.8957345971563986
3,1993-02-15,13.4375,1057200,WEC,0.0
4,1993-02-22,13.5625,1612200,WEC,0.9302325581395349
5,1993-03-01,13.875,692200,WEC,2.3041474654377883
6,1993-03-08,14.0,761200,WEC,0.9009009009009007
7,1993-03-15,13.8125,802800,WEC,-1.3392857142857142
8,1993-03-22,13.5625,837600,WEC,-1.809954751131222
9,1993-03-29,13.75,888600,WEC,1.3824884792626728
10,1993-04-05,13.5625,1676600,WEC,-1.3636363636363635
11,1993-04-12,13.6875,845200,WEC,0.9216589861751152
12,1993-04-19,13.9375,942600,WEC,1.82648401826484
13,1993-04-26,13.6875,1724400,WEC,-1.7937219730941705
14,1993-05-03,13.75,2044000,WEC,0.45662100456621
15,1993-05-10,13.6875,812400,WEC,-0.45454545454545453
16,1993-05-17,13.375,864600,WEC,-2.28310502283105
17,1993-05-24,13.3125,1327400,WEC,-0.46728971962616817
18,1993-05-31,13.375,701600,WEC,0.4694835680751174
19,1993-06-07,13.3125,653000,WEC,-0.46728971962616817
20,1993-06-14,13.375,688800,WEC,0.4694835680751174
21,1993-06-21,13.4375,724800,WEC,0.46728971962616817
22,1993-06-28,13.5,762400,WEC,0.46511627906976744
23,1993-07-05,13.9375,591000,WEC,3.2407407407407405
24,1993-07-12,13.75,595000,WEC,-1.3452914798206281
25,1993-07-19,13.9375,560600,WEC,1.3636363636363635
26,1993-07-26,13.9375,950000,WEC,0.0
27,1993-08-02,13.8125,1892400,WEC,-0.8968609865470852
28,1993-08-09,13.6875,1160600,WEC,-0.904977375565611
29,1993-08-16,14.1875,1120600,WEC,3.65296803652968
30,1993-08-23,14.1875,1422000,WEC,0.0
31,1993-08-30,14.375,677800,WEC,1.3215859030837005
32,1993-09-06,14.625,441000,WEC,1.7391304347826086
33,1993-09-13,14.5,778600,WEC,-0.8547008547008548
34,1993-09-20,14.625,798200,WEC,0.8620689655172413
35,1993-09-27,14.3125,797000,WEC,-2.1367521367521367
36,1993-10-04,14.4375,2065800,WEC,0.8733624454148471
37,1993-10-11,14.125,1353800,WEC,-2.1645021645021645
38,1993-10-18,14.625,1146400,WEC,3.5398230088495577
39,1993-10-25,14.5,750000,WEC,-0.8547008547008548
40,1993-11-01,14.5625,5936200,WEC,0.43103448275862066
41,1993-11-08,13.5,948200,WEC,-7.296137339055794
42,1993-11-15,13.375,1211400,WEC,-0.9259259259259258
43,1993-11-22,13.6875,562800,WEC,2.336448598130841
44,1993-11-29,13.875,958800,WEC,1.36986301369863
45,1993-12-06,13.625,875600,WEC,-1.8018018018018014
46,1993-12-13,13.8125,775200,WEC,1.3761467889908259
