,date,open,volume,ticker,change
0,1993-01-25,30.0,1426900,PNC,
1,1993-02-01,30.375,1138200,PNC,1.25
2,1993-02-08,31.625,872600,PNC,4.11522633744856
3,1993-02-15,30.75,1043300,PNC,-2.766798418972332
4,1993-02-22,30.75,1180300,PNC,0.0
5,1993-03-01,31.375,1179500,PNC,2.0325203252032518
6,1993-03-08,31.625,1565700,PNC,0.796812749003984
7,1993-03-15,33.0,1667500,PNC,4.3478260869565215
8,1993-03-22,32.75,1887600,PNC,-0.7575757575757577
9,1993-03-29,34.75,1799600,PNC,6.106870229007633
10,1993-04-05,32.625,1499200,PNC,-6.115107913669065
11,1993-04-12,34.25,1344700,PNC,4.980842911877394
12,1993-04-19,34.0,1811900,PNC,-0.7299270072992702
13,1993-04-26,32.25,1271900,PNC,-5.147058823529412
14,1993-05-03,31.875,1508800,PNC,-1.1627906976744187
15,1993-05-10,31.125,1719200,PNC,-2.3529411764705883
16,1993-05-17,30.75,1566900,PNC,-1.2048192771084338
17,1993-05-24,31.75,1107700,PNC,3.2520325203252036
18,1993-05-31,31.75,4255000,PNC,0.0
19,1993-06-07,30.625,1532900,PNC,-3.543307086614173
20,1993-06-14,30.375,1084900,PNC,-0.8163265306122449
21,1993-06-21,30.25,1258500,PNC,-0.411522633744856
22,1993-06-28,31.375,1793800,PNC,3.71900826446281
23,1993-07-05,31.875,645300,PNC,1.593625498007968
24,1993-07-12,32.375,1874100,PNC,1.5686274509803917
25,1993-07-19,31.0,1400400,PNC,-4.247104247104247
26,1993-07-26,28.5,2627000,PNC,-8.064516129032258
27,1993-08-02,28.625,2048800,PNC,0.43859649122807015
28,1993-08-09,29.875,1087900,PNC,4.366812227074236
29,1993-08-16,29.625,2587800,PNC,-0.8368200836820083
30,1993-08-23,29.5,1267000,PNC,-0.42194092827004215
31,1993-08-30,30.0,1916500,PNC,1.694915254237288
32,1993-09-06,29.75,1209700,PNC,-0.8333333333333334
33,1993-09-13,31.375,1828700,PNC,5.46218487394958
34,1993-09-20,29.75,1609800,PNC,-5.179282868525896
35,1993-09-27,30.0,1145900,PNC,0.8403361344537815
36,1993-10-04,30.875,1118000,PNC,2.9166666666666665
37,1993-10-11,30.875,2006700,PNC,0.0
38,1993-10-18,29.5,2220500,PNC,-4.4534412955465585
39,1993-10-25,28.375,2453900,PNC,-3.813559322033898
40,1993-11-01,28.875,3400700,PNC,1.762114537444934
41,1993-11-08,28.375,1337900,PNC,-1.7316017316017316
42,1993-11-15,28.75,979300,PNC,1.3215859030837005
43,1993-11-22,28.5,1236900,PNC,-0.8695652173913043
44,1993-11-29,29.5,1296300,PNC,3.508771929824561
45,1993-12-06,29.25,743900,PNC,-0.847457627118644
46,1993-12-13,29.375,1276900,PNC,0.4273504273504274
47,1993-12-20,29.875,1166600,PNC,1.702127659574468
48,1993-12-27,29.0,924100,PNC,-2.928870292887029
49,1994-01-03,28.75,2186000,PNC,-0.8620689655172413
50,1994-01-10,29.25,1402800,PNC,1.7391304347826086
51,1994-01-17,28.875,2619000,PNC,-1.282051282051282
52,1994-01-24,28.25,1720100,PNC,-2.1645021645021645
53,1994-01-31,29.25,2208800,PNC,3.5398230088495577
54,1994-02-07,27.625,1994300,PNC,-5.555555555555555
