date,Unnamed: 0,open,volume,ticker,change
1993-01-25,0,6.5185184478759775,5342300,CAH,
1993-02-01,1,6.6370368003845215,1969000,CAH,1.8181792911418786
1993-02-08,2,6.666666507720947,1934800,CAH,0.44642975815214947
1993-02-15,3,6.5185184478759775,3312600,CAH,-2.2222209506564234
1993-02-22,4,6.4000000953674325,7158700,CAH,-1.8181792911418921
1993-03-01,5,6.103703498840332,2214400,CAH,-4.629634251749018
1993-03-08,6,6.044444561004639,3596900,CAH,-0.9708685529523544
1993-03-15,7,6.5185184478759775,4485900,CAH,7.84313400655202
1993-03-22,8,6.755555629730225,4175300,CAH,3.6363658973993456
1993-03-29,9,6.755555629730225,3793800,CAH,0.0
1993-04-05,10,6.8740739822387695,1337200,CAH,1.754383488265018
1993-04-12,11,6.34074068069458,2199600,CAH,-7.758620330857885
1993-04-19,12,6.459259033203125,735200,CAH,1.869156278057442
1993-04-26,13,6.5185184478759775,1823800,CAH,0.9174336308272484
1993-05-03,14,6.814815044403076,1524800,CAH,4.545459200528079
1993-05-10,15,6.903703689575195,2332600,CAH,1.3043442058654593
1993-05-17,16,6.755555629730225,1616900,CAH,-2.1459214721031383
1993-05-24,17,6.8740739822387695,1208100,CAH,1.754383488265018
1993-05-31,18,6.696296215057372,2562300,CAH,-2.5862067769526416
1993-06-07,19,6.814815044403076,3123700,CAH,1.769916167674918
1993-06-14,20,6.162962913513184,3092500,CAH,-9.565221163635993
1993-06-21,21,6.5185184478759775,1408200,CAH,5.76923047164842
1993-06-28,22,6.933333396911621,2159300,CAH,6.36363849166997
1993-07-05,23,6.459259033203125,665900,CAH,-6.837610952325868
1993-07-12,24,6.459259033203125,1286300,CAH,0.0
1993-07-19,25,6.459259033203125,1200600,CAH,0.0
1993-07-26,26,6.5185184478759775,3103000,CAH,0.9174336308272484
1993-08-02,27,7.111111164093018,2077000,CAH,9.090911085940597
1993-08-09,28,6.8740739822387695,2730900,CAH,-3.333335344990079
1993-08-16,29,7.170370578765869,2760300,CAH,4.3103492527527445
1993-08-23,30,8.118518829345701,2763800,CAH,13.223141540099077
1993-08-30,31,7.9407405853271475,4001700,CAH,-2.1897866809884774
1993-09-06,32,8.651851654052733,2088900,CAH,8.955223522092785
1993-09-13,33,8.711111068725586,2397500,CAH,0.6849333188126824
1993-09-20,34,8.829629898071289,2190500,CAH,1.3605477924762832
1993-09-27,35,8.770370483398438,1302100,CAH,-0.671142679330149
1993-10-04,36,8.651851654052733,1619600,CAH,-1.3513548779957578
1993-10-11,37,8.651851654052733,8592500,CAH,0.0
1993-10-18,38,10.251852035522461,3309700,CAH,18.493155516833788
1993-10-25,39,10.607407569885254,5093900,CAH,3.4682078236283576
1993-11-01,40,10.19259262084961,2053400,CAH,-3.910615730589221
1993-11-08,41,10.48888874053955,3203400,CAH,2.9069750034338515
1993-11-15,42,10.962963104248047,1418400,CAH,4.5197768365699105
1993-11-22,43,10.63703727722168,514600,CAH,-2.97297203253447
1993-11-29,44,10.548148155212402,2394200,CAH,-0.8356567688225172
1993-12-06,45,10.4296293258667,1276200,CAH,-1.12359845161197
