date,Unnamed: 0,open,volume,ticker,change
2005-12-05,0,30.0,8883400,CBS,
2005-12-12,1,25.899999618530273,5182500,CBS,-13.666667938232422
2005-12-19,2,25.309999465942386,2362900,CBS,-2.2779929006862565
2005-12-26,3,25.649999618530273,5997000,CBS,1.3433431835721596
2006-01-02,4,25.60000038146973,30994100,CBS,-0.19492880235531265
2006-01-09,5,27.0,36427600,CBS,5.468748428393164
2006-01-16,6,25.149999618530273,21835700,CBS,-6.851853264702691
2006-01-23,7,25.29999923706055,36067300,CBS,0.5964199634411077
2006-01-30,8,26.85000038146973,28664400,CBS,6.126486921543736
2006-02-06,9,25.65999984741211,18357800,CBS,-4.432031721231885
2006-02-13,10,25.25,18489900,CBS,-1.597817029813658
2006-02-20,11,26.0,25527800,CBS,2.9702970297029703
2006-02-27,12,24.53000068664551,29469700,CBS,-5.653843512901879
2006-03-06,13,24.0,20455500,CBS,-2.1606223881357307
2006-03-13,14,24.04999923706055,17614600,CBS,0.2083301544189601
2006-03-20,15,24.479999542236328,24543400,CBS,1.7879431135829564
2006-03-27,16,24.85000038146973,26110600,CBS,1.5114413650009455
2006-04-03,17,24.10000038146973,24937800,CBS,-3.0181086055808017
2006-04-10,18,25.10000038146973,12471200,CBS,4.149377527682078
2006-04-17,19,24.95000076293945,17343600,CBS,-0.5976080328708637
2006-04-24,20,24.71999931335449,20862900,CBS,-0.9218494691455217
2006-05-01,21,25.5,21547200,CBS,3.155342671163148
2006-05-08,22,26.5,20832100,CBS,3.9215686274509802
2006-05-15,23,25.54999923706055,22905500,CBS,-3.5849085393941493
2006-05-22,24,25.290000915527344,23709500,CBS,-1.0176059855065527
2006-05-29,25,26.0,18223800,CBS,2.8074300465396065
2006-06-05,26,26.43000030517578,28481300,CBS,1.6538473275991585
2006-06-12,27,26.25,17876200,CBS,-0.6810454146704336
2006-06-19,28,26.04999923706055,17841500,CBS,-0.7619076683407603
2006-06-26,29,26.479999542236328,24078100,CBS,1.6506730048729874
2006-07-03,30,27.149999618530273,13207500,CBS,2.530211812221812
2006-07-10,31,27.46999931335449,15934600,CBS,1.1786360932609763
2006-07-17,32,26.5,11579500,CBS,-3.5311224521324442
2006-07-24,33,26.399999618530273,10262500,CBS,-0.37735993007443985
2006-07-31,34,27.25,24495700,CBS,3.219698461181445
2006-08-07,35,25.979999542236328,22866000,CBS,-4.660552138582283
2006-08-14,36,26.399999618530273,19918800,CBS,1.616628497668527
2006-08-21,37,27.489999771118164,15650000,CBS,4.1287885164317
2006-08-28,38,28.75,16626700,CBS,4.583485774363777
