,date,open,volume,ticker,change
0,1993-03-08,2.2916667461395264,28573200,INTU,
1,1993-03-15,2.6875,14958000,INTU,17.272723205818753
2,1993-03-22,2.5,7120800,INTU,-6.976744186046513
3,1993-03-29,2.4166667461395264,4970400,INTU,-3.3333301544189453
4,1993-04-05,2.2291667461395264,4742400,INTU,-7.758620434510447
5,1993-04-12,2.0833332538604736,6861600,INTU,-6.542062971808068
6,1993-04-19,2.1041667461395264,1933200,INTU,1.0000076675417964
7,1993-04-26,2.1458332538604736,3088800,INTU,1.980190391155644
8,1993-05-03,2.2916667461395264,3028800,INTU,6.7961241637340715
9,1993-05-10,2.5208332538604736,1393200,INTU,9.999992717396383
10,1993-05-17,2.6041667461395264,2746800,INTU,3.305791533471463
11,1993-05-24,2.6666667461395264,2316000,INTU,2.3999999267578147
12,1993-05-31,2.4166667461395264,2092800,INTU,-9.374999720603236
13,1993-06-07,2.3541667461395264,5538000,INTU,-2.5862068115034824
14,1993-06-14,2.5625,2131200,INTU,8.849553847538978
15,1993-06-21,2.5625,3099600,INTU,0.0
16,1993-06-28,2.7291667461395264,1351200,INTU,6.504068142030298
17,1993-07-05,2.625,1473600,INTU,-3.8167966939679587
18,1993-07-12,2.7083332538604736,3285600,INTU,3.174600147065662
19,1993-07-19,2.625,2430000,INTU,-3.0769202328291736
20,1993-07-26,2.4583332538604736,3472800,INTU,-6.349209376743861
21,1993-08-02,2.4375,1669200,INTU,-0.8474544217208094
22,1993-08-09,2.5833332538604736,1940400,INTU,5.982902722480969
23,1993-08-16,2.7083332538604736,2517600,INTU,4.838709826275911
24,1993-08-23,2.6666667461395264,1734000,INTU,-1.5384557148406897
25,1993-08-30,2.6041667461395264,4802400,INTU,-2.343749930150809
26,1993-09-06,2.6875,4118400,INTU,3.1999968505860337
27,1993-09-13,3.0,4434000,INTU,11.627906976744185
28,1993-09-20,3.1041667461395264,3367200,INTU,3.4722248713175454
29,1993-09-27,2.6666667461395264,4977600,INTU,-14.093959370710147
30,1993-10-04,2.9166667461395264,2830800,INTU,9.374999720603236
31,1993-10-11,2.8125,2594400,INTU,-3.571431198898555
32,1993-10-18,2.9583332538604736,2691600,INTU,5.185182359483507
33,1993-10-25,2.8333332538604736,1670400,INTU,-4.225352226186193
34,1993-11-01,2.8333332538604736,9330000,INTU,0.0
35,1993-11-08,3.2083332538604736,6332400,INTU,13.23529448888707
36,1993-11-15,3.7916667461395264,13306800,INTU,18.181823586348088
37,1993-11-22,3.5,1333200,INTU,-7.692309627065352
38,1993-11-29,3.4375,16123200,INTU,-1.7857142857142856
39,1993-12-06,3.3125,7922400,INTU,-3.6363636363636362
40,1993-12-13,3.2291667461395264,5076000,INTU,-2.5157208712595813
41,1993-12-20,3.4375,9308400,INTU,6.451610283350538
42,1993-12-27,3.5208332538604736,10364400,INTU,2.4242401123046875
43,1994-01-03,3.5416667461395264,8779200,INTU,0.5917205041224125
44,1994-01-10,3.4583332538604736,7748400,INTU,-2.3529456115510463
45,1994-01-17,3.7083332538604736,10699200,INTU,7.228915828771839
46,1994-01-24,3.8125,7897200,INTU,2.808990967332453
