date,open,volume,ticker,change
2014-10-01,13.09000015258789,59799200,DF,-0.19396549648555741
2014-11-01,14.279999732971193,48810800,DF,0.09090905779310017
2014-12-01,17.069999694824222,36870300,DF,0.19537815224262073
2015-01-01,19.40999984741211,40286600,DF,0.1370826124441816
2015-02-01,18.13999938964844,55672000,DF,-0.06543021472166546
2015-03-01,16.120000839233402,29019000,DF,-0.11135604290966777
2015-04-01,16.469999313354492,21119000,DF,0.021712063021067103
2015-05-01,16.260000228881836,47477700,DF,-0.01275040031740506
2015-06-01,18.57999992370605,39795300,DF,0.1426814060373329
2015-07-01,16.270000457763672,38949800,DF,-0.12432720535133437
2015-08-01,17.760000228881836,61021500,DF,0.09157957770106702
2015-09-01,16.180000305175778,33633500,DF,-0.08896395852161172
2015-10-01,16.520000457763672,35100800,DF,0.021013606067679273
2015-11-01,18.15999984741211,41530400,DF,0.09927356805112618
2015-12-01,18.8799991607666,29299800,DF,0.03964753961477019
2016-01-01,16.879999160766598,54857500,DF,-0.10593220809861496
2016-02-01,19.8799991607666,78513300,DF,0.17772512731948262
2016-03-01,19.450000762939453,64645000,DF,-0.02162969899293331
2016-04-01,17.209999084472653,36141500,DF,-0.11516717689466413
2016-05-01,17.270000457763672,38235100,DF,0.003486425129746469
2016-06-01,18.309999465942386,38485300,DF,0.060219975715819184
2016-07-01,18.1200008392334,26961900,DF,-0.010376768555476798
2016-08-01,18.43000030517578,49796100,DF,0.01710813750467232
2016-09-01,17.120000839233402,40187500,DF,-0.07107973110420872
2016-10-01,16.399999618530273,39557100,DF,-0.04205614400748877
2016-11-01,18.21999931335449,38504900,DF,0.11097559372914906
2016-12-01,19.75,27157900,DF,0.08397369617484483
2017-01-01,21.84000015258789,29344800,DF,0.10582279253609572
2017-02-01,19.799999237060547,33843100,DF,-0.09340663467374645
2017-03-01,18.36000061035156,38077400,DF,-0.07272720617148701
2017-04-01,19.6200008392334,21702000,DF,0.06862746116530292
2017-05-01,19.790000915527344,34405800,DF,0.008664631448639002
2017-06-01,18.34000015258789,31851600,DF,-0.07326936310557594
2017-07-01,17.100000381469727,40165800,DF,-0.0676117644929895
2017-08-01,15.029999732971193,61623200,DF,-0.1210526668023746
2017-09-01,11.06999969482422,30296400,DF,-0.26347306111123553
2017-10-01,10.93000030517578,26528000,DF,-0.012646738347598852
2017-11-01,9.800000190734863,51521600,DF,-0.10338518599178971
2017-12-01,11.25,35498100,DF,0.14795916133103737
2018-01-01,11.630000114440918,29137600,DF,0.03377778795030382
2018-02-01,10.31999969482422,50012300,DF,-0.11263975982167669
2018-03-01,8.659999847412111,50418500,DF,-0.16085270314926922
2018-04-01,8.590000152587889,26693600,DF,-0.008083105780324059
2018-05-01,8.609999656677246,32611300,DF,0.002328230935284913
2018-06-01,9.579999923706056,23234100,DF,0.11265973353164464
2018-07-01,10.5,19428500,DF,0.09603341165143123
2018-08-01,9.800000190734863,47052900,DF,-0.06666664850144159
2018-09-01,7.619999885559082,26085700,DF,-0.22244900640275514
2018-10-01,7.300000190734862,32936900,DF,-0.041994711237550254
2018-11-01,8.010000228881836,62139700,DF,0.09726027665699288
2018-12-01,5.039999961853027,41336200,DF,-0.3707865395958183
2019-01-01,3.7699999809265137,35317600,DF,-0.2519841251069336
2019-02-01,4.190000057220459,28763100,DF,0.1114058563445208
2019-03-01,4.050000190734863,53837200,DF,-0.033412855506848874
2019-04-01,3.059999942779541,71093800,DF,-0.2444444941558605
2019-05-01,1.7000000476837158,73483500,DF,-0.44444441847292115
2019-06-01,1.1100000143051147,61421600,DF,-0.3470588334291449
2019-07-01,0.9200000166893004,48290400,DF,-0.1711711668172893
2019-08-01,1.4700000286102295,70981900,DF,0.5978260890691629
2019-09-01,1.0299999713897705,78533700,DF,-0.2993197609910557
2019-10-01,1.1599999666213991,38655600,DF,0.12621359110934802
2019-11-01,1.0099999904632568,32555500,DF,-0.1293103279951208
