date,Unnamed: 0,open,volume,ticker,change
1993-01-25,0,2.3333332538604736,21811200,CMCSA,
1993-02-01,1,2.25,14031000,CMCSA,-3.5714252870908902
1993-02-08,2,2.375,22848600,CMCSA,5.555555555555555
1993-02-15,3,2.4583332538604736,15546000,CMCSA,3.5087685835988895
1993-02-22,4,2.402777671813965,20315400,CMCSA,-2.2598881563053506
1993-03-01,5,2.4861111640930176,20623200,CMCSA,3.468214860517683
1993-03-08,6,2.75,10396800,CMCSA,10.614522782341243
1993-03-15,7,2.597222328186035,18020400,CMCSA,-5.555551702325994
1993-03-22,8,2.75,12488400,CMCSA,5.882348621292986
1993-03-29,9,2.472222328186035,32128800,CMCSA,-10.101006247780541
1993-04-05,10,2.0,22876800,CMCSA,-19.101127062974264
1993-04-12,11,1.9861111640930176,18469200,CMCSA,-0.6944417953491211
1993-04-19,12,2.0694444179534908,18496200,CMCSA,4.195800082445453
1993-04-26,13,2.0694444179534908,20569800,CMCSA,0.0
1993-05-03,14,2.0277776718139653,33363600,CMCSA,-2.0134266848650344
1993-05-10,15,2.0416667461395264,26703000,CMCSA,0.6849406874638526
1993-05-17,16,2.0555555820465092,23445000,CMCSA,0.6802694873315878
1993-05-24,17,2.1805555820465092,24784200,CMCSA,6.081081002711205
1993-05-31,18,2.375,31681800,CMCSA,8.91719612902504
1993-06-07,19,2.6111111640930176,10704600,CMCSA,9.94152269865337
1993-06-14,20,2.5694444179534908,8839200,CMCSA,-1.5957476921132907
1993-06-21,21,2.5,12723600,CMCSA,-2.702701699568259
1993-06-28,22,2.472222328186035,8202600,CMCSA,-1.1111068725585938
1993-07-05,23,2.5138888359069824,8139600,CMCSA,1.6853867569232572
1993-07-12,24,2.5694444179534908,20773200,CMCSA,2.2099458517410744
1993-07-19,25,2.7916667461395264,11499000,CMCSA,8.648652861813257
1993-07-26,26,2.652777671813965,6948600,CMCSA,-4.97513087898565
1993-08-02,27,2.777777671813965,10044000,CMCSA,4.712042073036796
1993-08-09,28,2.7916667461395264,17050800,CMCSA,0.5000066947939565
1993-08-16,29,3.125,27141000,CMCSA,11.940295320758668
1993-08-23,30,3.125,21150000,CMCSA,0.0
1993-08-30,31,3.4861111640930176,15331800,CMCSA,11.555557250976562
1993-09-06,32,3.375,9098400,CMCSA,-3.1872524673757905
1993-09-13,33,3.4166667461395264,17965200,CMCSA,1.2345702559859664
1993-09-20,34,3.347222328186035,19656000,CMCSA,-2.0325195025811658
1993-09-27,35,3.6111111640930176,9362400,CMCSA,7.883815594944124
1993-10-04,36,3.4861111640930176,17603400,CMCSA,-3.4615384107510727
1993-10-11,37,3.625,82093200,CMCSA,3.9840621646704473
1993-10-18,38,4.347222328186035,56148000,CMCSA,19.923374570649248
1993-10-25,39,4.3888888359069815,35263200,CMCSA,0.9584627740521511
1993-11-01,40,4.6388888359069815,25136400,CMCSA,5.696202600409142
1993-11-08,41,4.333333492279054,27478200,CMCSA,-6.586821854035367
1993-11-15,42,4.305555343627931,16545000,CMCSA,-0.6410341761283075
1993-11-22,43,4.0138888359069815,13607400,CMCSA,-6.774190190183135
1993-11-29,44,4.180555343627931,22674000,CMCSA,4.152245229862948
1993-12-06,45,3.972222328186035,139733400,CMCSA,-4.983381352897048
1993-12-13,46,3.6666667461395264,25259400,CMCSA,-7.692308154011222
1993-12-20,47,3.6666667461395264,15910800,CMCSA,0.0
1993-12-27,48,3.819444417953491,14758200,CMCSA,4.166663686434492
1994-01-03,49,4.0138888359069815,22579800,CMCSA,5.090908432637336
1994-01-10,50,3.5416667461395264,19429200,CMCSA,-11.764702737731685
1994-01-17,51,3.597222328186035,22873800,CMCSA,1.56862816376118
1994-01-24,52,3.4583332538604736,19843800,CMCSA,-3.861008902265957
1994-01-31,53,3.472222328186035,14485800,CMCSA,0.401611796956161
1994-02-07,54,3.25,20858400,CMCSA,-6.400002856445225
1994-02-14,55,3.3958332538604736,15916800,CMCSA,4.487177041860727
1994-02-21,56,3.3125,18451200,CMCSA,-2.4539854471870246
1994-02-28,57,3.3541667461395264,18218400,CMCSA,1.2578640344007959
1994-03-07,58,3.5625,11539800,CMCSA,6.211177607680194
1994-03-14,59,3.2916667461395264,11523000,CMCSA,-7.602336950469435
1994-03-21,60,3.3958332538604736,5046000,CMCSA,3.164552056890752
1994-03-28,61,3.2708332538604736,7922400,CMCSA,-3.6809816812382254
1994-04-04,62,2.9375,17807400,CMCSA,-10.191080620421406
1994-04-11,63,2.7916667461395264,7914600,CMCSA,-4.964536301633145
1994-04-18,64,2.7083332538604736,10972800,CMCSA,-2.985080235464744
1994-04-25,65,2.6458332538604736,5097600,CMCSA,-2.307692375408829
1994-05-02,66,2.6666667461395264,7233600,CMCSA,0.7874076058517698
1994-05-09,67,2.9166667461395264,8631600,CMCSA,9.374999720603236
1994-05-16,68,2.7083332538604736,7044000,CMCSA,-7.14286239779711
1994-05-23,69,2.625,18344400,CMCSA,-3.076920232829174
1994-05-30,70,3.0,10342200,CMCSA,14.285714285714285
1994-06-06,71,3.2083332538604736,7266600,CMCSA,6.944441795349121
1994-06-13,72,3.1875,5697000,CMCSA,-0.6493481883593519
1994-06-20,73,3.0208332538604736,7317600,CMCSA,-5.228760663200827
1994-06-27,74,2.8541667461395264,5067600,CMCSA,-5.517236262807813
1994-07-04,75,3.0416667461395264,9055200,CMCSA,6.569342882773325
1994-07-11,76,2.75,24223200,CMCSA,-9.589043458153622
1994-07-18,77,2.6041667461395264,21919800,CMCSA,-5.303027413108132
1994-07-25,78,2.75,10041600,CMCSA,5.599996777343849
1994-08-01,79,2.6875,7253400,CMCSA,-2.272727272727273
1994-08-08,80,2.7291667461395264,4604400,CMCSA,1.5503905540288883
1994-08-15,81,2.8541667461395264,7234200,CMCSA,4.580152538382478
1994-08-22,82,2.875,4405200,CMCSA,0.7299242025243327
1994-08-29,83,2.8333332538604736,7380600,CMCSA,-1.4492781265922214
1994-09-05,84,2.6875,5673000,CMCSA,-5.147056162975989
1994-09-12,85,2.6666667461395264,6299400,CMCSA,-0.7751908413199491
1994-09-19,86,2.7708332538604736,6181200,CMCSA,3.906243923120382
1994-09-26,87,2.6875,12180600,CMCSA,-3.007516015060425
1994-10-03,88,2.5416667461395264,14384400,CMCSA,-5.426353632017624
1994-10-10,89,2.5625,12448800,CMCSA,0.8196689787170854
1994-10-17,90,2.875,4094400,CMCSA,12.195121951219512
1994-10-24,91,2.8125,9739200,CMCSA,-2.1739130434782608
1994-10-31,92,2.8125,5246400,CMCSA,0.0
1994-11-07,93,2.6666667461395264,9584400,CMCSA,-5.185182359483507
1994-11-14,94,2.8958332538604736,8640000,CMCSA,8.593743783422
1994-11-21,95,2.9166667461395264,9054000,CMCSA,0.7194299689486378
1994-11-28,96,2.6458332538604736,10053000,CMCSA,-9.285719482266032
1994-12-05,97,2.6041667461395264,10633800,CMCSA,-1.574797189511192
1994-12-12,98,2.3958332538604736,8870400,CMCSA,-8.000005859374822
1994-12-19,99,2.5833332538604736,6584400,CMCSA,7.826087216123074
1994-12-26,100,2.5833332538604736,9133200,CMCSA,0.0
1995-01-02,101,2.6041667461395264,6172800,CMCSA,0.8064577904503666
1995-01-09,102,2.5,14163000,CMCSA,-4.000002929687411
1995-01-16,103,2.5416667461395264,9904800,CMCSA,1.6666698455810547
1995-01-23,104,2.4791667461395264,4807200,CMCSA,-2.4590163165540755
1995-01-30,105,2.5208332538604736,6837600,CMCSA,1.6806658037757616
1995-02-06,106,2.5208332538604736,7318800,CMCSA,0.0
1995-02-13,107,2.7083332538604736,3779400,CMCSA,7.438016763419688
1995-02-20,108,2.6666667461395264,3138600,CMCSA,-1.5384557148406899
1995-02-27,109,2.6875,2840400,CMCSA,0.7812469964847863
1995-03-06,110,2.625,2510400,CMCSA,-2.3255813953488373
1995-03-13,111,2.5833332538604736,5043600,CMCSA,-1.5873046148390997
1995-03-20,112,2.6041667461395264,10364400,CMCSA,0.8064577904503666
1995-03-27,113,2.7083332538604736,5048400,CMCSA,3.9999937744142526
1995-04-03,114,2.6041667461395264,7209000,CMCSA,-3.846148090249519
1995-04-10,115,2.625,3790800,CMCSA,0.7999969238282189
1995-04-17,116,2.5208332538604736,5113200,CMCSA,-3.9682569957914806
1995-04-24,117,2.3958332538604736,6028200,CMCSA,-4.958677842279792
1995-05-01,118,2.5833332538604736,7509000,CMCSA,7.826087216123074
1995-05-08,119,2.4375,10277400,CMCSA,-5.645158387619707
1995-05-15,120,2.7708332538604736,5499600,CMCSA,13.67521041478866
1995-05-22,121,2.6666667461395264,7030200,CMCSA,-3.759392867680395
1995-05-29,122,2.75,4128000,CMCSA,3.1249969266355953
