,date,open,volume,ticker,change
0,1993-01-25,2.3429672718048096,7553600,VAR,
1,1993-02-01,2.466281175613404,6446000,VAR,5.263150932262248
2,1993-02-08,2.4731321334838867,6535400,VAR,0.2777849475649917
3,1993-02-15,2.459430456161499,8414900,VAR,-0.5540212403890536
4,1993-02-22,2.3429672718048096,7537200,VAR,-4.735372129141506
5,1993-03-01,2.4936842918396,3763900,VAR,6.432741158978791
6,1993-03-08,2.548490524291992,5141500,VAR,2.197801567413369
7,1993-03-15,2.5758936405181885,2202000,VAR,1.075268515420897
8,1993-03-22,2.507385969161988,2506700,VAR,-2.659569101712567
9,1993-03-29,2.500535249710083,5382500,VAR,-0.273221575623412
10,1993-04-05,2.466281175613404,4194600,VAR,-1.369869674928627
11,1993-04-12,2.4525797367095947,4099700,VAR,-0.5555505608723332
12,1993-04-19,2.548490524291992,6327400,VAR,3.910608334025946
13,1993-04-26,2.56219220161438,7060900,VAR,0.5376389353534938
14,1993-05-03,2.555341482162476,3114400,VAR,-0.2673772657487353
15,1993-05-10,2.521087408065796,2519600,VAR,-1.3404891023681258
16,1993-05-17,2.534789085388184,3866100,VAR,0.5434828351667589
17,1993-05-24,2.6169984340667725,7360200,VAR,3.243242175551607
18,1993-05-31,2.6786553859710693,4701800,VAR,2.356017913563784
19,1993-06-07,2.692357063293457,4105200,VAR,0.5115132537820107
20,1993-06-14,2.651252269744873,9323600,VAR,-1.5267214779566447
21,1993-06-21,2.7266108989715576,11372500,VAR,2.8423786784324463
22,1993-06-28,2.774566411972046,9918400,VAR,1.758795617613664
23,1993-07-05,2.8636264801025386,8265300,VAR,3.2098733606161023
24,1993-07-12,2.904731273651123,5513800,VAR,1.4354104431634036
25,1993-07-19,2.8567757606506348,8301700,VAR,-1.6509449061775083
26,1993-07-26,2.8499250411987305,6710600,VAR,-0.23980599199511674
27,1993-08-02,2.8636264801025386,2459300,VAR,0.48076488699664455
28,1993-08-09,2.8704774379730225,5665100,VAR,0.2392406243651766
29,1993-08-16,2.8773281574249268,3280400,VAR,0.23866132376716773
30,1993-08-23,2.8773281574249268,3101500,VAR,0.0
31,1993-08-30,2.8362233638763428,2973900,VAR,-1.4285750981344734
32,1993-09-06,2.78141713142395,3307800,VAR,-1.9323665812232584
33,1993-09-13,2.712909460067749,5720000,VAR,-2.4630491623213873
34,1993-09-20,2.692357063293457,2260400,VAR,-0.7575776883382883
35,1993-09-27,2.7266108989715576,5855000,VAR,1.2722619947073137
36,1993-10-04,2.6855063438415527,4559500,VAR,-1.5075328549999192
37,1993-10-11,2.754014015197754,2992200,VAR,2.55101506326001
38,1993-10-18,2.8362233638763428,6187000,VAR,2.985073722389382
39,1993-10-25,2.843074321746826,6893200,VAR,0.24155212730213216
40,1993-11-01,2.7403125762939453,6703400,VAR,-3.6144586396089204
41,1993-11-08,2.582744598388672,13230000,VAR,-5.750000174008309
42,1993-11-15,2.78141713142395,9345300,VAR,7.692302721656122
43,1993-11-22,2.8910295963287367,4134400,VAR,3.9408855171848804
44,1993-11-29,2.8773281574249268,7566400,VAR,-0.47392938907329896
45,1993-12-06,3.069149971008301,8161300,VAR,6.6666644570373235
46,1993-12-13,3.014343738555908,5876800,VAR,-1.785713730840844
47,1993-12-20,3.1445086002349854,3654600,VAR,4.318182429368048
48,1993-12-27,3.2267179489135738,4380700,VAR,2.614378242516017
49,1994-01-03,3.260971784591675,6031900,VAR,1.0615689446805907
50,1994-01-10,3.1308069229125977,11825000,VAR,-3.9915972991276853
51,1994-01-17,3.308927297592163,20333200,VAR,5.6892800822690015
52,1994-01-24,3.6103618144989014,11246600,VAR,9.109735264539824
53,1994-01-31,3.733675718307495,11230300,VAR,3.4155552862700964
54,1994-02-07,3.644615650177002,6511900,VAR,-2.385318781001816
55,1994-02-14,3.767929792404175,6953400,VAR,3.383460810776688
56,1994-02-21,3.754228115081787,9812600,VAR,-0.3636394008723068
57,1994-02-28,3.8501391410827637,7803700,VAR,2.554746889664896
58,1994-03-07,3.856989860534668,5628700,VAR,0.17793433434141406
59,1994-03-14,4.02825927734375,11484700,VAR,4.440494349273196
60,1994-03-21,4.137871742248535,4998300,VAR,2.721087630115608
61,1994-03-28,3.87754225730896,5007500,VAR,-6.29138603503721
62,1994-04-04,3.644615650177002,7130300,VAR,-6.0070681806988375
63,1994-04-11,3.7268249988555913,3088000,VAR,2.255638359962505
64,1994-04-18,3.5761077404022217,6107600,VAR,-4.044119552156348
65,1994-04-25,3.6994218826293945,2555200,VAR,3.4482781610294304
66,1994-05-02,3.8912436962127686,3798700,VAR,5.185183514323474
67,1994-05-09,3.87754225730896,2808800,VAR,-0.35210950465899216
68,1994-05-16,3.685720205307007,2828900,VAR,-4.9470009421658485
69,1994-05-23,3.5761077404022217,4442600,VAR,-2.973976829466219
70,1994-05-30,3.5487046241760254,2345400,VAR,-0.7662832950081679
71,1994-06-06,3.7405266761779785,6454300,VAR,5.405410489651343
72,1994-06-13,3.836437463760376,5208200,VAR,2.564098478249547
73,1994-06-20,3.781631231307984,3067900,VAR,-1.4285709846726637
74,1994-06-27,3.603510856628418,4776500,VAR,-4.710146595070242
75,1994-07-04,3.7405266761779785,3660000,VAR,3.8022868530430283
76,1994-07-11,3.863840579986572,4655300,VAR,3.2966989540252083
77,1994-07-18,3.9049453735351562,6519000,VAR,1.063832544269382
78,1994-07-25,3.8912436962127686,6537400,VAR,-0.35088012793333
79,1994-08-01,3.959751605987549,6483500,VAR,1.7605659044550852
80,1994-08-08,4.124170303344728,6836500,VAR,4.152247759898898
81,1994-08-15,4.220081329345703,5729100,VAR,2.3255835464212335
82,1994-08-22,3.987154722213745,3609800,VAR,-5.519481473312549
83,1994-08-29,4.220081329345703,4094200,VAR,5.841925467157007
84,1994-09-05,4.137871742248535,2078000,VAR,-1.948056937327178
85,1994-09-12,4.110468864440918,2856200,VAR,-0.6622457029740211
86,1994-09-19,4.000856399536134,2378100,VAR,-2.666665738622329
87,1994-09-26,4.014557838439941,2229500,VAR,0.3424626513812461
88,1994-10-03,4.014557838439941,5861400,VAR,0.0
89,1994-10-10,3.5898094177246094,4618700,VAR,-10.580204291698273
90,1994-10-17,3.5076000690460205,14021000,VAR,-2.29007557539634
91,1994-10-24,3.7268249988555913,3223900,VAR,6.249997875875128
92,1994-10-31,3.959751605987549,4995500,VAR,6.25000119950583
93,1994-11-07,4.0556626319885245,4088800,VAR,2.422147537132087
94,1994-11-14,3.87754225730896,3021400,VAR,-4.3918932821153
95,1994-11-21,3.946049928665161,1569900,VAR,1.7667807804561735
96,1994-11-28,3.754228115081787,6957900,VAR,-4.861109642580272
97,1994-12-05,3.8501391410827637,4780200,VAR,2.554746889664896
98,1994-12-12,3.713123321533203,4646100,VAR,-3.558723841627926
99,1994-12-19,3.795332908630371,2461200,VAR,2.214027921464844
100,1994-12-26,3.781631231307984,1692900,VAR,-0.3610138465384794
101,1995-01-02,3.80903434753418,1897400,VAR,0.7246374527301054
102,1995-01-09,3.836437463760376,3571300,VAR,0.7194242352772691
103,1995-01-16,3.918646812438965,6137800,VAR,2.142856477008984
104,1995-01-23,4.000856399536134,7495200,VAR,2.097907543905485
105,1995-01-30,4.083065509796144,7087500,VAR,2.0547878266648416
106,1995-02-06,4.288589000701903,3277600,VAR,5.033558496983831
107,1995-02-13,4.329693794250488,3488500,VAR,0.9584689402938205
108,1995-02-20,4.261186122894287,3191000,VAR,-1.5822752049388407
109,1995-02-27,4.083065509796144,11536700,VAR,-4.180071181147103
110,1995-03-06,4.247484207153319,11164500,VAR,4.026844461904922
111,1995-03-13,4.548918724060059,5936900,VAR,7.09677781494947
112,1995-03-20,4.603724956512451,5293000,VAR,1.2048188982254717
113,1995-03-27,4.795547008514403,4365200,VAR,4.166670550780839
114,1995-04-03,4.658531188964844,5128700,VAR,-2.857146834475622
115,1995-04-10,4.918860912322998,2347200,VAR,5.588236137064508
116,1995-04-17,4.959965705871582,5092300,VAR,0.8356567563357203
117,1995-04-24,4.918860912322998,3247700,VAR,-0.8287314063467079
118,1995-05-01,4.932562351226807,7300000,VAR,0.27854902075972515
119,1995-05-08,5.055876731872559,6778200,VAR,2.5000065253119756
120,1995-05-15,5.3299078941345215,4474600,VAR,5.420052283602042
121,1995-05-22,5.5628342628479,4230200,VAR,4.370176245816755
122,1995-05-29,5.686148643493652,4713700,VAR,2.2167545322952154
123,1995-06-05,5.85056734085083,6838400,VAR,2.8915652344986276
124,1995-06-12,5.740954875946045,6502700,VAR,-1.8735356507980048
125,1995-06-19,5.617640495300293,5745400,VAR,-2.1479768315620342
126,1995-06-26,5.7957611083984375,4746300,VAR,3.1707371314907014
127,1995-07-03,6.097195148468018,1807000,VAR,5.200939694232435
128,1995-07-10,6.247912406921388,3855200,VAR,2.4719113425660852
129,1995-07-17,6.165703296661378,4943600,VAR,-1.3157852560311052
130,1995-07-24,5.768357753753662,15909500,VAR,-6.44444800194767
131,1995-07-31,6.097195148468018,7684100,VAR,5.700710821903687
132,1995-08-07,5.823163986206055,9266900,VAR,-4.494380704393495
133,1995-08-14,5.645043849945068,6211700,VAR,-3.058820542971471
134,1995-08-21,5.85056734085083,9734000,VAR,3.640777580634074
135,1995-08-28,6.014986038208008,5532900,VAR,2.810303476197008
136,1995-09-04,5.946477890014648,2568800,VAR,-1.1389577258897559
137,1995-09-11,6.056090831756593,4628800,VAR,1.8433254738238862
138,1995-09-18,6.001284599304199,7218000,VAR,-0.9049770549180602
139,1995-09-25,5.891671657562256,4930700,VAR,-1.8264913107878957
140,1995-10-02,5.864268779754639,6535500,VAR,-0.46511210061144903
141,1995-10-09,5.768357753753662,6065600,VAR,-1.6355155195493867
142,1995-10-16,5.658745288848878,5526500,VAR,-1.900236940634547
143,1995-10-23,5.617640495300293,4096000,VAR,-0.7263941289173409
144,1995-10-30,5.590237617492676,6309200,VAR,-0.4878004890227914
145,1995-11-06,5.508028030395508,13390600,VAR,-1.4705919984496199
146,1995-11-13,5.275101661682129,12668000,VAR,-4.228852275769073
147,1995-11-20,5.3710126876831055,8009000,VAR,1.8181834617077761
148,1995-11-27,5.302504539489746,11594300,VAR,-1.2755164096049034
149,1995-12-04,5.233996868133545,13477200,VAR,-1.2919870383136642
150,1995-12-11,5.2065935134887695,11509500,VAR,-0.5235645976713679
151,1995-12-18,4.658531188964844,16231500,VAR,-10.52631289736861
152,1995-12-25,5.014771938323975,8154800,VAR,7.647061593211955
153,1996-01-01,5.2065935134887695,6649600,VAR,3.8251305846802883
154,1996-01-08,5.138085842132568,9340900,VAR,-1.3157868225878921
155,1996-01-15,4.918860912322998,18238700,VAR,-4.266665379778488
156,1996-01-22,5.028473377227783,16560800,VAR,2.228411554190891
157,1996-01-29,5.2888031005859375,7498900,VAR,5.177112491777278
158,1996-02-05,5.384714126586914,9221400,VAR,1.8134731843269174
159,1996-02-12,5.466923236846924,5364000,VAR,1.526712622571809
160,1996-02-19,5.3710126876831055,5979000,VAR,-1.7543789259264457
161,1996-02-26,5.535431385040283,7613800,VAR,3.0612234026969514
162,1996-03-04,5.412117004394531,5547500,VAR,-2.2277284653733367
163,1996-03-11,5.384714126586914,6195200,VAR,-0.5063245636664284
164,1996-03-18,5.508028030395508,7758000,VAR,2.290073361550132
165,1996-03-25,5.535431385040283,7914900,VAR,0.4975166156299985
166,1996-04-01,5.466923236846924,3560600,VAR,-1.2376297966316645
167,1996-04-08,5.480625152587892,7731600,VAR,0.2506330370365752
168,1996-04-15,5.425818920135498,14144100,VAR,-0.9999996519833977
169,1996-04-22,5.864268779754639,14791800,VAR,8.080805240145967
170,1996-04-29,6.234210968017577,8030700,VAR,6.308411195955056
171,1996-05-06,6.43973445892334,6531900,VAR,3.2967041372216705
172,1996-05-13,6.289017200469973,14373000,VAR,-2.3404266032200143
173,1996-05-20,6.590451717376709,6234400,VAR,4.793030568976843
174,1996-05-27,6.43973445892334,9225100,VAR,-2.286903309768291
175,1996-06-03,6.261613845825195,23528100,VAR,-2.765962078627766
176,1996-06-10,6.52194356918335,12372500,VAR,4.157549950668452
177,1996-06-17,6.15200138092041,7783500,VAR,-5.672269076521035
178,1996-06-24,6.001284599304199,19819500,VAR,-2.449882116145786
179,1996-07-01,5.699850082397461,9390200,VAR,-5.022833227100864
180,1996-07-08,5.466923236846924,22139500,VAR,-4.086543368392662
181,1996-07-15,4.8640546798706055,23834600,VAR,-11.027565796296528
182,1996-07-22,4.768143653869629,14072900,VAR,-1.9718328084981152
183,1996-07-29,4.932562351226807,8883900,VAR,3.448274827536756
184,1996-08-05,4.959965705871582,7992500,VAR,0.5555602280011674
185,1996-08-12,5.096981048583984,6259000,VAR,2.7624252028638705
186,1996-08-19,4.973667144775392,9613600,VAR,-2.4193518208754257
187,1996-08-26,4.9051594734191895,6121400,VAR,-1.3774076423301913
188,1996-09-02,4.973667144775392,4602400,VAR,1.3966451392139574
189,1996-09-09,4.918860912322998,13478200,VAR,-1.1019280313111601
190,1996-09-16,4.9051594734191895,10896400,VAR,-0.27854902075972515
