,Volatility,Clustering,Industry
0,0.7535399829393661,1.1759534014470755e-12,0.10936960653126218
1,0.7554689758171762,6.0590565551145364e-15,6.268199636867644e-16
2,0.7380911392603553,3.2331184278606047e-16,3.7533650512231327e-16
3,0.7368575479013613,5.182315180997395e-16,0.0380387425881157
4,0.734834455126295,2.218732981853284e-12,0.14817204705087683
5,0.741656953418788,7.624217578900802e-14,9.071884079788875e-05
6,0.7346701718039494,1.0906044543452447e-06,0.36801376033750566
7,0.737868542246784,3.104246908683988e-08,0.03850893788829421
8,0.7327721954610739,3.796299377902527e-16,0.05571918651003007
9,0.732215721707932,5.1340259397341824e-11,0.07932858608837459
10,0.7329565005872125,2.4082393144289197e-08,0.06402925567934606
11,0.718853949063237,2.2204460492503126e-16,0.055979596468171425
12,0.7283233648633816,7.611793417780844e-13,0.0665430084643227
13,0.724727622593966,1.406585710013587e-13,0.10387721633931744
14,0.722920245081835,5.910124889215849e-16,0.07113286868701865
15,0.7265429915128415,1.8973095921812833e-07,0.07127705478459022
16,0.725462764292502,7.048872398047718e-10,0.11910985479413777
17,0.7307116131989809,1.9443634400792443e-15,0.066661601834634
18,0.718380764595554,2.2204460492503126e-16,0.4548559452208536
19,0.7176955143611351,6.428188744344732e-16,0.09989919640836414
20,0.7198322908056242,1.955597556003342e-12,0.08315397690258503
21,0.7243558593410317,5.781017056082203e-09,0.06347237454069865
22,0.7186670407369204,9.579333760444372e-16,0.040156580147012205
23,0.7197770775867489,3.7457193469760456e-16,0.05854814858092334
24,0.715366177852902,2.4471543003100026e-16,0.08402391454113135
25,0.713633714069013,1.9366284485638834e-07,0.08885866380899744
26,0.7088424271729272,2.584353272831114e-14,0.13857389597143122
27,0.7169843810125719,5.093777651876622e-16,0.1478780584144393
28,0.710710987885702,3.0281047437315226e-12,0.1000572690528208
29,0.7100756284637147,5.553160026394624e-16,0.03700557448686925
30,0.7106278848956392,2.4759662705616302e-14,6.951179584864823e-14
31,0.7060838209433448,4.544181381223362e-16,1.438106525966239e-15
32,0.7044705718737287,9.790109155764942e-16,6.408965120871463e-15
33,0.6991240353176357,0.05254856109912537,0.000524798127864148
34,0.701746280853253,3.6141974385727325e-14,0.053573173801149156
35,0.7052374502859681,2.3349267126847888e-15,8.834118017469945e-15
36,0.690350908947286,2.2204460492503126e-16,2.2204460492503126e-16
37,0.6858701253161376,1.880528248246592e-14,6.831552077169e-14
38,0.6850380786895148,1.868869934692631e-11,0.09757585579192703
39,0.6812904206859768,0.09515331893713493,9.276259985491043e-05
40,0.6690872637387917,3.878576784988223e-15,0.06589086544032116
41,0.6749064630879756,3.819370073340135e-06,0.15450750069833946
42,0.6811889757291488,8.481913563191887e-10,0.10730579641204109
43,0.6835854275395599,1.6599558026223386e-10,0.09222965003367832
44,0.6804207173563076,3.650134737843956e-06,0.06268214921080625
45,0.6682607380543145,2.2204460492503126e-16,0.3360687338809525
46,0.6793216385953336,3.7544919789510525e-05,0.22265717487916975
